地名,区划码,县级,县级码,县级类,地级,地级码,地级类,省级,省级码,省级类,曾用名,备注,ENG_NAME,VAR_NAME,code,NAME_3,VAR_NAME3,GID_3,TYPE_3,NAME_2,VAR_NAME2,GID_2,TYPE_2,NAME_1,VAR_NAME1,GID_1,TYPE_1,year,ag_burn_count
霞浦县,350921.0,霞浦县,350921.0,县,宁德市,350900.0,地级市,福建省,350000.0,省,,,Xiapu,Xiá Pǔ,350921.0,Xiapu,XiáPǔ,350921.0,,Ningde,,350900.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
霞山区,440803.0,霞山区,440803.0,市辖区,湛江市,440800.0,地级市,广东省,440000.0,省,,,Xiashan,Xiá Shān,440803.0,Xiashan,XiáShān,440803.0,,Zhanjiang,Zhàn Jiāng,440800.0,,Guangdong,,440000.0,Province,2015.0,0
下城区,330103.0,下城区,330103.0,市辖区,杭州市,330100.0,地级市,浙江省,330000.0,省,,,Xiacheng,Xià Chéng,330103.0,Xiacheng,XiàChéng,330103.0,,Hangzhou,Háng Zhōu,330100.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
下花园区,130706.0,下花园区,130706.0,市辖区,张家口市,130700.0,地级市,河北省,130000.0,省,,,Xiahuayuan,Xià Huā Yuán,130706.0,Xiahuayuan,XiàHuāYuán,130706.0,,Zhangjiakou,,130700.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
下陆区,420204.0,下陆区,420204.0,市辖区,黄石市,420200.0,地级市,湖北省,420000.0,省,,,Xialu,,420204.0,Xialu,,420204.0,,Huangshi,,420200.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
夏河县,623027.0,夏河县,623027.0,县,甘南藏族自治州,623000.0,自治州,甘肃省,620000.0,省,,,Xiahe,Xià Hé,623027.0,Xiahe,XiàHé,623027.0,,Gannanzangzu,,623000.0,,Gansu,Gān Sù,620000.0,Province,2015.0,0
夏津县,371427.0,夏津县,371427.0,县,德州市,371400.0,地级市,山东省,370000.0,省,,,Xiajin,Xià Jīn,371427.0,Xiajin,XiàJīn,371427.0,,Dezhou,Dé Zhōu,371400.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
夏县,140828.0,夏县,140828.0,县,运城市,140800.0,地级市,山西省,140000.0,省,,,Xiaxian,Xià Xiàn,140828.0,Xiaxian,XiàXiàn,140828.0,,Yuncheng,Yùn Chéng,140800.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
夏邑县,411426.0,夏邑县,411426.0,县,商丘市,411400.0,地级市,河南省,410000.0,省,,,Xiayi,Xià Yì,411426.0,Xiayi,XiàYì,411426.0,,Shangqiu,Shāng Qiū,411400.0,,Henan,,410000.0,Province,2015.0,0
仙居县,331024.0,仙居县,331024.0,县,台州市,331000.0,地级市,浙江省,330000.0,省,,,Xianju,Xiān Jū,331024.0,Xianju,XiānJū,331024.0,,Taizhou,,331000.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
仙桃市,429004.0,仙桃市,429004.0,县级市,不统计,0.0,不统计,湖北省,420000.0,省,,"省直辖市,省直管,是县级单位",Xiantao,Xiān Táo,429004.0,Xiantao,XiānTáo,429004.0,,NULL,NULL,0.0,NULL,Hubei,Hú Běi,420000.0,Province,2015.0,0
仙游县,350322.0,仙游县,350322.0,县,莆田市,350300.0,地级市,福建省,350000.0,省,,,Xianyou,Xiān Yóu,350322.0,Xianyou,XiānYóu,350322.0,,Putian,Pú Tián,350300.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
咸安区,421202.0,咸安区,421202.0,市辖区,咸宁市,421200.0,地级市,湖北省,420000.0,省,,,Xianan,,421202.0,Xianan,,421202.0,,Xianning,,421200.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
咸丰县,422826.0,咸丰县,422826.0,县,恩施土家族苗族自治州,422800.0,自治州,湖北省,420000.0,省,,,Xianfeng,Xián Fēng,422826.0,Xianfeng,XiánFēng,422826.0,,Enshitujiazumiaozu,,422800.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
献县,130929.0,献县,130929.0,县,沧州市,130900.0,地级市,河北省,130000.0,省,,,Xianxian,Xiàn Xiàn,130929.0,Xianxian,XiànXiàn,130929.0,,Cangzhou,Cāng Zhōu,130900.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
乡城县,513336.0,乡城县,513336.0,县,甘孜藏族自治州,513300.0,自治州,四川省,510000.0,省,,,Xiangcheng,Xiāng Chéng,513336.0,Xiangcheng,XiāngChéng,513336.0,,Ganzizangzu,,513300.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
乡宁县,141029.0,乡宁县,141029.0,县,临汾市,141000.0,地级市,山西省,140000.0,省,,,Xiangning,,141029.0,Xiangning,,141029.0,,Linfen,Lín Fén,141000.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
芗城区,350602.0,芗城区,350602.0,市辖区,漳州市,350600.0,地级市,福建省,350000.0,省,,,Xiangcheng,Xiāng Chéng,350602.0,Xiangcheng,XiāngChéng,350602.0,,Zhangzhou,Zhāng Zhōu,350600.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
相城区,320507.0,相城区,320507.0,市辖区,苏州市,320500.0,地级市,江苏省,320000.0,省,,,Xiangcheng,,320507.0,Xiangcheng,,320507.0,,Suzhou,Sū Zhōu,320500.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
相山区,340603.0,相山区,340603.0,市辖区,淮北市,340600.0,地级市,安徽省,340000.0,省,,,Xiangshan,,340603.0,Xiangshan,,340603.0,,Huaibei,Huái Běi,340600.0,,Anhui,,340000.0,Province,2015.0,0
香坊区,230110.0,香坊区,230110.0,市辖区,哈尔滨市,230100.0,地级市,黑龙江省,230000.0,省,,,Xiangfang,,230110.0,Xiangfang,,230110.0,,Haerbin,,230100.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,42
香港特别行政区,810000.0,不统计,0.0,不统计,不统计,0.0,不统计,香港特别行政区,810000.0,特别行政区,,,HongKong,Hong Kong,810000.0,NULL,NULL,0.0,NULL,NULL,NULL,0.0,NULL,HongKong,Hong Kong,810000.0,,2015.0,0
香格里拉市,533401.0,香格里拉市,533401.0,县级市,迪庆藏族自治州,533400.0,自治州,云南省,530000.0,省,香格里拉县,2014年撤销香格里拉县，设立香格里拉市,Xianggelila,,533401.0,Xianggelila,,533401.0,,Diqingzangzu,,533400.0,,Yunnan,,530000.0,Province,2015.0,0
香河县,131024.0,香河县,131024.0,县,廊坊市,131000.0,地级市,河北省,130000.0,省,,,Xianghe,Xiāng Hé,131024.0,Xianghe,XiāngHé,131024.0,,Langfang,,131000.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
香洲区,440402.0,香洲区,440402.0,市辖区,珠海市,440400.0,地级市,广东省,440000.0,省,,,Xiangzhou,Xiāng Zhōu,440402.0,Xiangzhou,XiāngZhōu,440402.0,,Zhuhai,Zhū Hǎi,440400.0,,Guangdong,,440000.0,Province,2015.0,0
湘东区,360313.0,湘东区,360313.0,市辖区,萍乡市,360300.0,地级市,江西省,360000.0,省,,,Xiangdong,Xiāng Dōng,360313.0,Xiangdong,XiāngDōng,360313.0,,Pingxiang,Píng Xiāng,360300.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
湘桥区,445102.0,湘桥区,445102.0,市辖区,潮州市,445100.0,地级市,广东省,440000.0,省,,,Xiangqiao,Xiāng Qiáo,445102.0,Xiangqiao,XiāngQiáo,445102.0,,Chaozhou,Cháo Zhōu,445100.0,,Guangdong,,440000.0,Province,2015.0,0
湘潭县,430321.0,湘潭县,430321.0,县,湘潭市,430300.0,地级市,湖南省,430000.0,省,,,Xiangtan,Xiāng Tán,430321.0,Xiangtan,XiāngTán,430321.0,,Xiangtan,Xiāng Tán,430300.0,,Hunan,,430000.0,Province,2015.0,0
湘乡市,430381.0,湘乡市,430381.0,县级市,湘潭市,430300.0,地级市,湖南省,430000.0,省,,,Xiangxiang,Xiāng Xiāng,430381.0,Xiangxiang,XiāngXiāng,430381.0,,Xiangtan,Xiāng Tán,430300.0,,Hunan,,430000.0,Province,2015.0,0
湘阴县,430624.0,湘阴县,430624.0,县,岳阳市,430600.0,地级市,湖南省,430000.0,省,,,Xiangyin,Xiāng Yīn,430624.0,Xiangyin,XiāngYīn,430624.0,,Yueyang,Yuè Yáng,430600.0,,Hunan,,430000.0,Province,2015.0,0
襄城区,420602.0,襄城区,420602.0,市辖区,襄阳市,420600.0,地级市,湖北省,420000.0,省,,,Xiangcheng,Xiāng Chéng,420602.0,Xiangcheng,XiāngChéng,420602.0,,Xiangyang,Xiāng Yáng,420600.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
襄城县,411025.0,襄城县,411025.0,县,许昌市,411000.0,地级市,河南省,410000.0,省,,,Xiangcheng,Xiāng Chéng,411025.0,Xiangcheng,XiāngChéng,411025.0,,Xuchang,Xǔ Chāng,411000.0,,Henan,,410000.0,Province,2015.0,0
襄汾县,141023.0,襄汾县,141023.0,县,临汾市,141000.0,地级市,山西省,140000.0,省,,,Xiangfen,Xiāng Fén,141023.0,Xiangfen,XiāngFén,141023.0,,Linfen,Lín Fén,141000.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
襄垣县,140423.0,襄垣县,140423.0,县,长治市,140400.0,地级市,山西省,140000.0,省,,,Xiangyuan,Xiāng Yuán,140423.0,Xiangyuan,XiāngYuán,140423.0,,Changzhi,,140400.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
襄州区,420607.0,襄州区,420607.0,市辖区,襄阳市,420600.0,地级市,湖北省,420000.0,省,,,Xiangzhou,Xiāng Zhōu,420607.0,Xiangzhou,XiāngZhōu,420607.0,,Xiangyang,Xiāng Yáng,420600.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
镶黄旗,152528.0,镶黄旗,152528.0,旗,锡林郭勒盟,152500.0,盟,内蒙古自治区,150000.0,自治区,,,Xianghuang,Xiāng Huáng,152528.0,Xianghuang,XiāngHuáng,152528.0,,Xilinguole,,152500.0,,Neimenggu,,150000.0,,2015.0,0
祥符区,410212.0,祥符区,410212.0,市辖区,开封市,410200.0,地级市,河南省,410000.0,省,开封县,2014年撤销开封县，设立祥符区,Xiangfu,Xiáng Fú,410212.0,Xiangfu,XiángFú,410212.0,,Kaifeng,Kāi Fēng,410200.0,,Henan,,410000.0,Province,2015.0,0
祥云县,532923.0,祥云县,532923.0,县,大理白族自治州,532900.0,自治州,云南省,530000.0,省,,,Xiangyun,Xiáng Yún,532923.0,Xiangyun,XiángYún,532923.0,,Dalibaizu,,532900.0,,Yunnan,,530000.0,Province,2015.0,0
翔安区,350213.0,翔安区,350213.0,市辖区,厦门市,350200.0,地级市,福建省,350000.0,省,,,Xiangan,,350213.0,Xiangan,,350213.0,,Xiamen,,350200.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
响水县,320921.0,响水县,320921.0,县,盐城市,320900.0,地级市,江苏省,320000.0,省,,,Xiangshui,Xiǎng Shuǐ,320921.0,Xiangshui,XiǎngShuǐ,320921.0,,Yancheng,Yán Chéng,320900.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
项城市,411681.0,项城市,411681.0,县级市,周口市,411600.0,地级市,河南省,410000.0,省,,,Xiangcheng,Xiàng Chéng,411681.0,Xiangcheng,XiàngChéng,411681.0,,Zhoukou,Zhōu Kǒu,411600.0,,Henan,,410000.0,Province,2015.0,0
象山区,450304.0,象山区,450304.0,市辖区,桂林市,450300.0,地级市,广西壮族自治区,450000.0,自治区,,,Xiangshan,Xiàng Shān,450304.0,Xiangshan,XiàngShān,450304.0,,Guilin,Guì Lín,450300.0,,Guangxi,,450000.0,,2015.0,0
象山县,330225.0,象山县,330225.0,县,宁波市,330200.0,地级市,浙江省,330000.0,省,,,Xiangshan,Xiàng Shān,330225.0,Xiangshan,XiàngShān,330225.0,,Ningbo,,330200.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
象州县,451322.0,象州县,451322.0,县,来宾市,451300.0,地级市,广西壮族自治区,450000.0,自治区,,,Xiangzhou,Xiàng Zhōu,451322.0,Xiangzhou,XiàngZhōu,451322.0,,Laibin,Lái Bīn,451300.0,,Guangxi,,450000.0,,2015.0,0
萧山区,330109.0,萧山区,330109.0,市辖区,杭州市,330100.0,地级市,浙江省,330000.0,省,,,Xiaoshan,Xiāo Shān,330109.0,Xiaoshan,XiāoShān,330109.0,,Hangzhou,Háng Zhōu,330100.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
萧县,341322.0,萧县,341322.0,县,宿州市,341300.0,地级市,安徽省,340000.0,省,,,Xiaoxian,Xiāo Xiàn,341322.0,Xiaoxian,XiāoXiàn,341322.0,,Suzhou,,341300.0,,Anhui,,340000.0,Province,2015.0,0
猇亭区,420505.0,猇亭区,420505.0,市辖区,宜昌市,420500.0,地级市,湖北省,420000.0,省,,,Xiaoting,Xiāo Tíng,420505.0,Xiaoting,XiāoTíng,420505.0,,Yichang,Yí Chāng,420500.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
小店区,140105.0,小店区,140105.0,市辖区,太原市,140100.0,地级市,山西省,140000.0,省,,,Xiaodian,Xiǎo Diàn,140105.0,Xiaodian,XiǎoDiàn,140105.0,,Taiyuan,Tài Yuán,140100.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
小金县,513227.0,小金县,513227.0,县,阿坝藏族羌族自治州,513200.0,自治州,四川省,510000.0,省,,,Xiaojin,Xiǎo Jīn,513227.0,Xiaojin,XiǎoJīn,513227.0,,Abazangzuqiangzu,,513200.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
孝昌县,420921.0,孝昌县,420921.0,县,孝感市,420900.0,地级市,湖北省,420000.0,省,,,Xiaochang,Xiào Chāng,420921.0,Xiaochang,XiàoChāng,420921.0,,Xiaogan,Xiào Gǎn,420900.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
孝南区,420902.0,孝南区,420902.0,市辖区,孝感市,420900.0,地级市,湖北省,420000.0,省,,,Xiaonan,,420902.0,Xiaonan,,420902.0,,Xiaogan,Xiào Gǎn,420900.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
孝义市,141181.0,孝义市,141181.0,县级市,吕梁市,141100.0,地级市,山西省,140000.0,省,,,Xiaoyi,Xiào Yì,141181.0,Xiaoyi,XiàoYì,141181.0,,Lüliang,Lǚ Liáng,141100.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
谢家集区,340404.0,谢家集区,340404.0,市辖区,淮南市,340400.0,地级市,安徽省,340000.0,省,,,Xiejiaji,,340404.0,Xiejiaji,,340404.0,,Huainan,,340400.0,,Anhui,,340000.0,Province,2015.0,0
辛集市,130181.0,辛集市,130181.0,县级市,石家庄市,130100.0,地级市,河北省,130000.0,省,,,Xinji,Xīn Jí,130181.0,Xinji,XīnJí,130181.0,,Shijiazhuang,,130100.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
忻城县,451321.0,忻城县,451321.0,县,来宾市,451300.0,地级市,广西壮族自治区,450000.0,自治区,,,Xincheng,Xīn Chéng,451321.0,Xincheng,XīnChéng,451321.0,,Laibin,Lái Bīn,451300.0,,Guangxi,,450000.0,,2015.0,0
忻府区,140902.0,忻府区,140902.0,市辖区,忻州市,140900.0,地级市,山西省,140000.0,省,,,Xinfu,Xīn Fǔ,140902.0,Xinfu,XīnFǔ,140902.0,,Xinzhou,Xīn Zhōu,140900.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
新安县,410323.0,新安县,410323.0,县,洛阳市,410300.0,地级市,河南省,410000.0,省,,,Xinan,,410323.0,Xinan,,410323.0,,Luoyang,Luò Yáng,410300.0,,Henan,,410000.0,Province,2015.0,0
新巴尔虎右旗,150727.0,新巴尔虎右旗,150727.0,旗,呼伦贝尔市,150700.0,地级市,内蒙古自治区,150000.0,自治区,,,Xinbaerhuyou,,150727.0,Xinbaerhuyou,,150727.0,,Hulunbeier,,150700.0,,Neimenggu,,150000.0,,2015.0,0
新巴尔虎左旗,150726.0,新巴尔虎左旗,150726.0,旗,呼伦贝尔市,150700.0,地级市,内蒙古自治区,150000.0,自治区,,,Xinbaerhuzuo,,150726.0,Xinbaerhuzuo,,150726.0,,Hulunbeier,,150700.0,,Neimenggu,,150000.0,,2015.0,0
新北区,320411.0,新北区,320411.0,市辖区,常州市,320400.0,地级市,江苏省,320000.0,省,,,Xinbei,Xīn Běi,320411.0,Xinbei,XīnBěi,320411.0,,Changzhou,Cháng Zhōu,320400.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
新宾满族自治县,210422.0,新宾满族自治县,210422.0,自治县,抚顺市,210400.0,地级市,辽宁省,210000.0,省,,,Xinbinmanzu,Xīn Bīn Mǎn Zú,210422.0,Xinbinmanzu,XīnBīnMǎnZú,210422.0,,Fushun,Fǔ Shùn,210400.0,,Liaoning,,210000.0,Province,2015.0,0
新蔡县,411729.0,新蔡县,411729.0,县,驻马店市,411700.0,地级市,河南省,410000.0,省,,,Xincai,Xīn Cài,411729.0,Xincai,XīnCài,411729.0,,Zhumadian,Zhù Mǎ Diàn,411700.0,,Henan,,410000.0,Province,2015.0,0
新昌县,330624.0,新昌县,330624.0,县,绍兴市,330600.0,地级市,浙江省,330000.0,省,,,Xinchang,Xīn Chāng,330624.0,Xinchang,XīnChāng,330624.0,,Shaoxing,,330600.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
新都区,510114.0,新都区,510114.0,市辖区,成都市,510100.0,地级市,四川省,510000.0,省,,,Xindu,,510114.0,Xindu,,510114.0,,Chengdu,,510100.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
新丰县,440233.0,新丰县,440233.0,县,韶关市,440200.0,地级市,广东省,440000.0,省,,,Xinfeng,Xīn Fēng,440233.0,Xinfeng,XīnFēng,440233.0,,Shaoguan,Sháo Guān,440200.0,,Guangdong,,440000.0,Province,2015.0,0
新抚区,210402.0,新抚区,210402.0,市辖区,抚顺市,210400.0,地级市,辽宁省,210000.0,省,,,Xinfu,Xīn Fǔ,210402.0,Xinfu,XīnFǔ,210402.0,,Fushun,Fǔ Shùn,210400.0,,Liaoning,,210000.0,Province,2015.0,0
新干县,360824.0,新干县,360824.0,县,吉安市,360800.0,地级市,江西省,360000.0,省,,,Xingan,,360824.0,Xingan,,360824.0,,Jian,,360800.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
新和县,652925.0,新和县,652925.0,县,阿克苏地区,652900.0,地区,新疆维吾尔自治区,650000.0,自治区,,,Xinhe,,652925.0,Xinhe,,652925.0,,Akesu,,652900.0,Prefecture,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
新河县,130530.0,新河县,130530.0,县,邢台市,130500.0,地级市,河北省,130000.0,省,,,Xinhe,Xīn Hé,130530.0,Xinhe,XīnHé,130530.0,,Xingtai,,130500.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
新化县,431322.0,新化县,431322.0,县,娄底市,431300.0,地级市,湖南省,430000.0,省,,,Xinhua,,431322.0,Xinhua,,431322.0,,Loudi,,431300.0,,Hunan,,430000.0,Province,2015.0,0
新晃侗族自治县,431227.0,新晃侗族自治县,431227.0,自治县,怀化市,431200.0,地级市,湖南省,430000.0,省,,,Xinhuangdongzu,,431227.0,Xinhuangdongzu,,431227.0,,Huaihua,,431200.0,,Hunan,,430000.0,Province,2015.0,0
新会区,440705.0,新会区,440705.0,市辖区,江门市,440700.0,地级市,广东省,440000.0,省,,,Xinhui,,440705.0,Xinhui,,440705.0,,Jiangmen,Jiāng Mén,440700.0,,Guangdong,,440000.0,Province,2015.0,0
新绛县,140825.0,新绛县,140825.0,县,运城市,140800.0,地级市,山西省,140000.0,省,,,Xinjiang,Xīn Jiàng,140825.0,Xinjiang,XīnJiàng,140825.0,,Yuncheng,Yùn Chéng,140800.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
新津县,510132.0,新津县,510132.0,县,成都市,510100.0,地级市,四川省,510000.0,省,,,Xinjin,Xīn Jīn,510132.0,Xinjin,XīnJīn,510132.0,,Chengdu,,510100.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
新乐市,130184.0,新乐市,130184.0,县级市,石家庄市,130100.0,地级市,河北省,130000.0,省,,,Xinle,,130184.0,Xinle,,130184.0,,Shijiazhuang,,130100.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
新龙县,513329.0,新龙县,513329.0,县,甘孜藏族自治州,513300.0,自治州,四川省,510000.0,省,,,Xinlong,Xīn Lóng,513329.0,Xinlong,XīnLóng,513329.0,,Ganzizangzu,,513300.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
新罗区,350802.0,新罗区,350802.0,市辖区,龙岩市,350800.0,地级市,福建省,350000.0,省,,,Xinluo,Xīn Luó,350802.0,Xinluo,XīnLuó,350802.0,,Longyan,Lóng Yán,350800.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
新密市,410183.0,新密市,410183.0,县级市,郑州市,410100.0,地级市,河南省,410000.0,省,,,Xinmi,Xīn Mì,410183.0,Xinmi,XīnMì,410183.0,,Zhengzhou,Zhèng Zhōu,410100.0,,Henan,,410000.0,Province,2015.0,0
新民市,210181.0,新民市,210181.0,县级市,沈阳市,210100.0,地级市,辽宁省,210000.0,省,,,Xinmin,Xīn Mín,210181.0,Xinmin,XīnMín,210181.0,,Shenyang,,210100.0,,Liaoning,,210000.0,Province,2015.0,0
新宁县,430528.0,新宁县,430528.0,县,邵阳市,430500.0,地级市,湖南省,430000.0,省,,,Xinning,,430528.0,Xinning,,430528.0,,Shaoyang,Shào Yáng,430500.0,,Hunan,,430000.0,Province,2015.0,0
新平彝族傣族自治县,530427.0,新平彝族傣族自治县,530427.0,自治县,玉溪市,530400.0,地级市,云南省,530000.0,省,,,Xinpingyizuanddaizu,Xīn Píng Yí Zú and Dǎi Zú,530427.0,Xinpingyizuanddaizu,XīnPíngYíZúandDǎiZú,530427.0,,Yuxi,Yù Xī,530400.0,,Yunnan,,530000.0,Province,2015.0,0
新邱区,210903.0,新邱区,210903.0,市辖区,阜新市,210900.0,地级市,辽宁省,210000.0,省,,,Xinqiu,Xīn Qiū,210903.0,Xinqiu,XīnQiū,210903.0,,Fuxin,Fù Xīn,210900.0,,Liaoning,,210000.0,Province,2015.0,0
新荣区,140212.0,新荣区,140212.0,市辖区,大同市,140200.0,地级市,山西省,140000.0,省,,,Xinrong,Xīn Róng,140212.0,Xinrong,XīnRóng,140212.0,,Datong,,140200.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
新邵县,430522.0,新邵县,430522.0,县,邵阳市,430500.0,地级市,湖南省,430000.0,省,,,Xinshao,Xīn Shào,430522.0,Xinshao,XīnShào,430522.0,,Shaoyang,Shào Yáng,430500.0,,Hunan,,430000.0,Province,2015.0,0
新市区,650104.0,新市区,650104.0,市辖区,乌鲁木齐市,650100.0,地级市,新疆维吾尔自治区,650000.0,自治区,,,Xinshi,Xīn Shì,650104.0,Xinshi,XīnShì,650104.0,,Wulumuqi,,650100.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
新泰市,370982.0,新泰市,370982.0,县级市,泰安市,370900.0,地级市,山东省,370000.0,省,,,Xintai,Xīn Tài,370982.0,Xintai,XīnTài,370982.0,,Taian,,370900.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
新田县,431128.0,新田县,431128.0,县,永州市,431100.0,地级市,湖南省,430000.0,省,,,Xintian,Xīn Tián,431128.0,Xintian,XīnTián,431128.0,,Yongzhou,Yǒng Zhōu,431100.0,,Hunan,,430000.0,Province,2015.0,0
新吴区,320214.0,新吴区,320214.0,市辖区,无锡市,320200.0,地级市,江苏省,320000.0,省,,2015年新设新吴区,Xinwu,Xīn Wú,320214.0,Xinwu,XīnWú,320214.0,,Wuxi,,320200.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
新县,411523.0,新县,411523.0,县,信阳市,411500.0,地级市,河南省,410000.0,省,,,Xinxian,Xīn Xiàn,411523.0,Xinxian,XīnXiàn,411523.0,,Xinyang,Xìn Yáng,411500.0,,Henan,,410000.0,Province,2015.0,0
新乡县,410721.0,新乡县,410721.0,县,新乡市,410700.0,地级市,河南省,410000.0,省,,,Xinxiang,Xīn Xiāng,410721.0,Xinxiang,XīnXiāng,410721.0,,Xinxiang,Xīn Xiāng,410700.0,,Henan,,410000.0,Province,2015.0,0
新兴区,230902.0,新兴区,230902.0,市辖区,七台河市,230900.0,地级市,黑龙江省,230000.0,省,,,Xinxing,,230902.0,Xinxing,,230902.0,,Qitaihe,,230900.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,179
新兴县,445321.0,新兴县,445321.0,县,云浮市,445300.0,地级市,广东省,440000.0,省,,,Xinxing,,445321.0,Xinxing,,445321.0,,Yunfu,Yún Fú,445300.0,,Guangdong,,440000.0,Province,2015.0,0
新野县,411329.0,新野县,411329.0,县,南阳市,411300.0,地级市,河南省,410000.0,省,,,Xinye,Xīn Yě,411329.0,Xinye,XīnYě,411329.0,,Nanyang,,411300.0,,Henan,,410000.0,Province,2015.0,0
新沂市,320381.0,新沂市,320381.0,县级市,徐州市,320300.0,地级市,江苏省,320000.0,省,,,Xinyi,Xīn Yí,320381.0,Xinyi,XīnYí,320381.0,,Xuzhou,Xú Zhōu,320300.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
新源县,654025.0,新源县,654025.0,县,伊犁哈萨克自治州,654000.0,自治州,新疆维吾尔自治区,650000.0,自治区,,,Xinyuan,Xīn Yuán,654025.0,Xinyuan,XīnYuán,654025.0,,Yilihasake,,654000.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
新郑市,410184.0,新郑市,410184.0,县级市,郑州市,410100.0,地级市,河南省,410000.0,省,,,Xinzheng,Xīn Zhèng,410184.0,Xinzheng,XīnZhèng,410184.0,,Zhengzhou,Zhèng Zhōu,410100.0,,Henan,,410000.0,Province,2015.0,0
新洲区,420117.0,新洲区,420117.0,市辖区,武汉市,420100.0,地级市,湖北省,420000.0,省,,,Xinzhou,Xīn Zhōu,420117.0,Xinzhou,XīnZhōu,420117.0,,Wuhan,Wǔ Hàn,420100.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
信丰县,360722.0,信丰县,360722.0,县,赣州市,360700.0,地级市,江西省,360000.0,省,,,Xinfeng,Xìn Fēng,360722.0,Xinfeng,XìnFēng,360722.0,,Ganzhou,Gàn Zhōu,360700.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
信宜市,440983.0,信宜市,440983.0,县级市,茂名市,440900.0,地级市,广东省,440000.0,省,,,Xinyi,Xìn Yí,440983.0,Xinyi,XìnYí,440983.0,,Maoming,Mào Míng,440900.0,,Guangdong,,440000.0,Province,2015.0,0
信州区,361102.0,信州区,361102.0,市辖区,上饶市,361100.0,地级市,江西省,360000.0,省,,,Xinzhou,Xìn Zhōu,361102.0,Xinzhou,XìnZhōu,361102.0,,Shangrao,,361100.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
邢台县,130521.0,邢台县,130521.0,县,邢台市,130500.0,地级市,河北省,130000.0,省,,,Xingtai,,130521.0,Xingtai,,130521.0,,Xingtai,,130500.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
行唐县,130125.0,行唐县,130125.0,县,石家庄市,130100.0,地级市,河北省,130000.0,省,,,Xingtang,,130125.0,Xingtang,,130125.0,,Shijiazhuang,,130100.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
