地名,year,fire_count,frp_sum,frp_mean
永丰县,2012,41,1143.0,27.878048
永丰县,2013,118,3221.5,27.300848
永丰县,2014,131,4749.7,36.25725
永丰县,2015,64,1954.7,30.542187
永丰县,2016,72,1578.4,21.922222
永丰县,2017,76,1550.1,20.396051
永丰县,2018,71,2006.4,28.259155
永丰县,2019,55,1198.0,21.781818
永仁县,2010,29,925.4,31.910345
永仁县,2011,41,649.6,15.843902
永仁县,2012,19,231.1,12.163158
永仁县,2013,78,2146.9,27.524357
永仁县,2014,87,1926.5,22.143679
永仁县,2015,12,158.8,13.233334
永仁县,2016,32,341.6,10.675
永仁县,2017,19,238.3,12.542106
永仁县,2018,22,418.3,19.013636
永仁县,2019,69,1382.7,20.03913
永修县,2010,11,290.2,26.381819
永修县,2011,14,338.3,24.164286
永修县,2012,16,506.3,31.64375
永修县,2013,28,363.8,12.992857
永修县,2014,27,347.7,12.877778
永修县,2015,8,71.7,8.9625
永修县,2016,10,102.5,10.25
永修县,2017,10,137.0,13.7
永修县,2018,11,100.5,9.136364
永修县,2019,8,77.5,9.6875
永兴县,2010,81,1077.7,13.304937
永兴县,2011,86,2152.5,25.02907
永兴县,2012,74,1323.4,17.883783
永兴县,2013,77,2423.7,31.476624
永兴县,2014,80,1786.7,22.33375
永兴县,2015,15,325.8,21.72
永兴县,2016,34,481.4,14.158823
永兴县,2017,52,1468.2,28.234615
永兴县,2018,30,495.7,16.523335
永兴县,2019,19,360.9,18.994736
永吉县,2010,12,117.0,9.75
永吉县,2011,49,443.6,9.0530615
永吉县,2012,19,226.8,11.936842
永吉县,2013,27,259.1,9.596296
永吉县,2014,92,911.3,9.905435
永吉县,2015,63,731.4,11.609524
永吉县,2016,36,373.5,10.375
永吉县,2017,167,3460.8,20.723354
永吉县,2018,55,585.0,10.636364
永吉县,2019,54,1157.6,21.437037
永和县,2011,3,84.4,28.133333
永和县,2013,5,44.8,8.96
永和县,2014,3,18.6,6.2000003
永和县,2015,9,57.2,6.3555555
永和县,2016,8,58.6,7.325
永和县,2017,4,25.8,6.45
永和县,2018,3,21.3,7.1
永和县,2019,2,8.8,4.4
永善县,2010,3,91.4,30.466667
永善县,2011,2,16.5,8.25
永善县,2013,1,7.7,7.7
永善县,2014,2,10.8,5.4
永善县,2015,4,52.9,13.225
永善县,2016,4,25.6,6.4
永善县,2017,1,6.9,6.9
永善县,2018,2,21.1,10.55
永嘉县,2010,12,148.6,12.383334
永嘉县,2011,50,1513.6,30.272
永嘉县,2012,42,2048.0999,48.764282
永嘉县,2013,27,384.7,14.248149
永嘉县,2014,25,365.5,14.62
永嘉县,2015,9,132.3,14.700001
永嘉县,2016,8,89.2,11.15
永嘉县,2017,8,140.9,17.6125
永嘉县,2018,11,159.4,14.490909
永嘉县,2019,8,176.90001,22.112501
永城市,2010,222,5730.6,25.813515
永城市,2011,73,1526.7,20.913698
永城市,2012,606,31893.6,52.629704
永城市,2013,309,9110.1,29.482523
永城市,2014,136,4369.6,32.129414
永城市,2015,66,1908.9,28.922728
永城市,2016,14,123.4,8.814286
永城市,2017,13,128.0,9.846154
永城市,2018,18,167.9,9.327778
永城市,2019,25,259.9,10.396
永宁县,2010,15,294.4,19.626667
永宁县,2011,15,264.2,17.613335
永宁县,2012,28,541.3,19.332142
永宁县,2013,36,772.9,21.469444
永宁县,2014,21,382.80002,18.228573
永宁县,2015,33,650.2,19.703032
永宁县,2016,19,373.3,19.647367
永宁县,2017,38,655.5,17.25
永宁县,2018,22,402.4,18.290909
永宁县,2019,21,400.5,19.071428
永安市,2010,57,1800.0,31.578947
永安市,2011,40,804.8,20.119999
永安市,2012,23,329.0,14.304348
永安市,2013,37,741.6,20.043243
永安市,2014,36,584.8,16.244444
永安市,2015,15,178.1,11.873334
永安市,2016,16,154.8,9.675
永安市,2017,31,484.1,15.616129
永安市,2018,19,199.1,10.478948
永安市,2019,14,146.0,10.428572
永定区,2010,39,765.2,19.620514
永定区,2011,75,2029.9,27.065334
永定区,2012,18,150.0,8.333333
永定区,2013,45,870.9,19.353334
永定区,2014,28,326.9,11.675
永定区,2015,45,879.2,19.537779
永定区,2016,43,791.0,18.39535
永定区,2017,24,266.7,11.1125
永定区,2018,11,295.19998,26.836363
永定区,2019,15,158.7,10.58
永寿县,2010,3,40.3,13.433333
永寿县,2011,14,229.7,16.407143
永寿县,2012,6,217.0,36.166668
永寿县,2013,11,260.5,23.681818
永寿县,2014,17,488.5,28.735294
永寿县,2015,3,30.9,10.3
永寿县,2016,14,185.59999,13.257142
永寿县,2017,1,25.9,25.9
永寿县,2018,8,104.5,13.0625
永寿县,2019,5,58.7,11.74
永川区,2010,4,36.300003,9.075001
永川区,2011,12,414.7,34.558334
永川区,2012,10,264.8,26.48
永川区,2013,6,75.2,12.533333
永川区,2014,6,65.5,10.916667
永川区,2015,5,74.4,14.88
永川区,2016,18,245.3,13.627778
永川区,2017,13,214.4,16.492308
永川区,2018,10,98.8,9.88
永川区,2019,9,98.1,10.9
永平县,2010,272,4716.4,17.339706
永平县,2011,33,486.7,14.748486
永平县,2012,66,1136.9,17.225758
永平县,2013,164,3188.7,19.443293
永平县,2014,96,1909.2,19.887499
永平县,2015,4,39.3,9.825
永平县,2016,1,7.6,7.6
永平县,2017,3,22.599998,7.533333
永平县,2018,2,23.599998,11.799999
永平县,2019,2,45.4,22.7
永年县,2010,18,201.3,11.183333
永年县,2011,34,437.2,12.858824
永年县,2012,43,578.1,13.444185
永年县,2013,50,677.3,13.546
永年县,2014,50,703.7,14.074
永年县,2015,47,1259.2,26.791489
永年县,2016,31,399.4,12.883871
永年县,2017,56,900.3,16.076786
永年县,2018,31,394.5,12.725806
永年县,2019,35,557.9,15.940001
永康市,2010,11,103.4,9.400001
永康市,2011,23,352.6,15.330435
永康市,2012,27,350.6,12.985186
永康市,2013,15,201.8,13.453334
永康市,2014,25,320.2,12.808001
永康市,2015,13,125.9,9.684615
永康市,2016,8,112.9,14.1125
永康市,2017,11,119.799995,10.890908
永康市,2018,16,167.4,10.4625
永康市,2019,12,180.2,15.016666
永德县,2010,89,1363.2,15.316854
永德县,2011,37,418.2,11.302703
永德县,2012,69,1977.4,28.65797
永德县,2013,68,1326.0,19.5
永德县,2014,138,2584.1,18.725363
永德县,2015,19,222.2,11.6947365
永德县,2016,26,271.3,10.434615
永德县,2017,19,319.9,16.836842
永德县,2018,36,676.8,18.8
永德县,2019,26,469.8,18.069231
永新县,2010,59,1412.2,23.935593
永新县,2011,78,2219.4,28.453844
永新县,2012,80,2208.7,27.60875
永新县,2013,208,7825.0,37.620193
永新县,2014,128,4462.9,34.866405
永新县,2015,94,3013.1,32.054256
永新县,2016,109,3898.6,35.76697
永新县,2017,112,3202.7,28.595535
永新县,2018,30,808.10004,26.936668
永新县,2019,59,1255.0,21.271187
永昌县,2010,29,359.2,12.386208
永昌县,2011,34,354.19998,10.417646
永昌县,2012,72,633.6,8.799999
永昌县,2013,42,453.4,10.795238
永昌县,2014,33,323.9,9.815151
永昌县,2015,91,1039.1,11.418681
永昌县,2016,42,416.0,9.904762
永昌县,2017,26,253.8,9.7615385
永昌县,2018,35,266.5,7.614286
永昌县,2019,51,649.4,12.733334
永春县,2010,27,458.30002,16.974075
永春县,2011,44,1294.3,29.41591
永春县,2012,11,78.1,7.1
永春县,2013,26,423.1,16.273077
永春县,2014,26,408.9,15.726923
永春县,2015,11,313.3,28.481817
永春县,2016,12,176.5,14.708333
永春县,2017,17,300.6,17.682354
永春县,2018,14,164.6,11.757143
永春县,2019,18,288.8,16.044443
永泰县,2010,34,1179.2,34.68235
永泰县,2011,104,2859.9,27.499037
永泰县,2012,11,190.7,17.336363
永泰县,2013,25,482.4,19.296
永泰县,2014,17,373.4,21.964706
永泰县,2015,15,773.9,51.593334
永泰县,2016,11,210.40001,19.127274
永泰县,2017,5,105.200005,21.04
永泰县,2018,15,251.5,16.766666
永泰县,2019,14,412.69998,29.47857
永济市,2010,13,127.9,9.838462
永济市,2011,13,145.8,11.2153845
永济市,2012,11,133.1,12.1
永济市,2013,35,593.6,16.96
永济市,2014,17,182.59999,10.741176
永济市,2015,21,214.5,10.214286
永济市,2016,7,81.2,11.599999
永济市,2017,16,148.7,9.29375
永济市,2018,13,124.9,9.607693
永济市,2019,6,65.8,10.966667
永清县,2010,13,124.1,9.546154
永清县,2011,13,118.7,9.130769
永清县,2012,17,159.0,9.3529415
永清县,2013,21,162.9,7.7571425
永清县,2014,14,104.8,7.4857144
永清县,2015,19,156.3,8.2263155
永清县,2016,32,275.9,8.621875
永清县,2017,42,439.8,10.471428
永清县,2018,20,205.9,10.295
永清县,2019,42,376.3,8.959523
永登县,2010,7,37.0,5.285714
永登县,2011,3,17.3,5.7666664
永登县,2012,9,64.5,7.1666665
永登县,2013,14,176.2,12.585714
永登县,2014,8,106.1,13.2625
永登县,2015,4,27.5,6.875
永登县,2016,10,60.8,6.08
永登县,2017,8,78.1,9.7625
永登县,2018,17,267.2,15.717648
永登县,2019,51,623.6,12.22745
永福县,2010,131,2665.5,20.347328
永福县,2011,83,1544.9,18.613253
永福县,2012,75,1720.4,22.938667
永福县,2013,153,2365.8,15.462746
永福县,2014,79,1491.8,18.883545
永福县,2015,45,664.7,14.7711115
永福县,2016,56,833.3,14.880357
永福县,2017,48,711.3,14.818749
永福县,2018,35,484.8,13.851428
永福县,2019,32,431.1,13.471875
永胜县,2010,136,2823.6,20.761765
永胜县,2011,36,657.0,18.25
永胜县,2012,135,3387.9,25.095554
永胜县,2013,115,2241.4,19.490435
永胜县,2014,143,3576.9,25.013287
永胜县,2015,86,1363.5,15.854651
永胜县,2016,65,1354.4,20.836924
永胜县,2017,203,5193.1,25.581774
永胜县,2018,76,1330.5,17.506578
永胜县,2019,89,1646.8,18.503372
永靖县,2010,37,243.1,6.5702705
永靖县,2011,73,553.6,7.5835614
永靖县,2012,35,264.9,7.568571
永靖县,2013,31,250.2,8.070968
永靖县,2014,36,262.7,7.2972226
永靖县,2015,13,105.9,8.146154
永靖县,2016,43,364.7,8.481396
永靖县,2017,2,10.799999,5.3999996
永靖县,2018,2,12.200001,6.1000004
永靖县,2019,1,6.4,6.4
永顺县,2010,19,250.5,13.184211
永顺县,2011,14,187.9,13.421428
永顺县,2012,20,263.2,13.160001
永顺县,2013,25,276.3,11.051999
永顺县,2014,14,765.5,54.67857
永顺县,2015,2,11.1,5.55
永顺县,2016,23,877.3,38.14348
永顺县,2017,8,247.7,30.9625
永顺县,2018,15,220.4,14.693333
永顺县,2019,4,60.100002,15.025001
汇川区,2010,15,242.1,16.140001
汇川区,2011,15,360.4,24.026667
汇川区,2012,1,55.1,55.1
汇川区,2013,7,58.199997,8.314285
汇川区,2014,13,151.8,11.676924
汇川区,2015,4,47.4,11.85
汇川区,2016,4,67.9,16.975
汇川区,2017,7,63.600002,9.085714
汇川区,2018,9,89.7,9.966666
汇川区,2019,6,67.6,11.266666
汉南区,2011,1,19.0,19.0
汉南区,2012,4,66.5,16.625
汉南区,2013,11,104.5,9.5
汉南区,2014,5,33.0,6.6
汉南区,2015,6,55.899998,9.316667
汉南区,2016,7,64.5,9.214286
汉南区,2017,7,52.8,7.542857
汉南区,2018,9,133.2,14.799999
汉南区,2019,1,9.3,9.3
汉台区,2011,2,18.1,9.05
汉台区,2012,2,15.2,7.6
汉台区,2013,2,17.3,8.65
汉台区,2015,1,13.3,13.3
汉台区,2016,2,20.900002,10.450001
汉台区,2017,2,11.5,5.75
汉台区,2018,1,14.3,14.3
汉台区,2019,1,5.7,5.7
汉寿县,2010,12,107.4,8.95
汉寿县,2011,8,76.9,9.6125
汉寿县,2012,15,345.30002,23.02
汉寿县,2013,14,346.7,24.764286
汉寿县,2014,9,208.9,23.211111
汉寿县,2015,4,32.7,8.175
汉寿县,2016,13,184.3,14.176924
汉寿县,2017,10,112.2,11.219999
汉寿县,2018,14,128.3,9.164286
汉寿县,2019,7,54.5,7.785714
汉川市,2010,21,256.7,12.22381
汉川市,2011,55,675.4,12.280001
汉川市,2012,45,418.5,9.3
汉川市,2013,117,1608.0,13.743589
汉川市,2014,73,773.5,10.59589
汉川市,2015,86,982.5,11.424418
汉川市,2016,52,656.2,12.619231
汉川市,2017,62,692.1,11.162903
汉川市,2018,49,525.4,10.722449
汉川市,2019,71,734.3,10.342254
汉源县,2010,13,307.2,23.63077
汉源县,2011,10,183.6,18.36
汉源县,2012,15,421.9,28.126667
汉源县,2013,13,141.6,10.892308
汉源县,2014,3,50.0,16.666666
汉源县,2015,5,56.6,11.32
汉源县,2016,9,157.5,17.5
汉源县,2017,7,63.8,9.114285
汉源县,2018,4,26.5,6.625
汉源县,2019,4,33.6,8.4
汉滨区,2010,2,14.5,7.25
汉滨区,2011,16,175.4,10.9625
汉滨区,2012,3,88.9,29.633333
汉滨区,2013,11,106.1,9.645454
汉滨区,2014,22,204.5,9.295455
汉滨区,2015,10,91.2,9.12
汉滨区,2016,14,226.6,16.185715
汉滨区,2017,3,27.9,9.3
汉滨区,2018,6,45.9,7.65
汉滨区,2019,4,35.2,8.8
汉阳区,2014,1,8.7,8.7
汉阳区,2015,1,9.2,9.2
汉阳区,2016,1,2.5,2.5
汉阳区,2018,1,8.0,8.0
汉阴县,2011,3,36.6,12.2
汉阴县,2012,1,6.8,6.8
汉阴县,2013,5,43.4,8.68
汉阴县,2014,9,87.4,9.711111
汉阴县,2015,7,139.4,19.914286
汉阴县,2016,11,138.4,12.581818
汉阴县,2017,2,12.0,6.0
汉阴县,2018,2,10.9,5.45
汉阴县,2019,2,15.5,7.75
汝南县,2010,12,143.5,11.958333
汝南县,2011,29,797.6,27.503447
汝南县,2012,22,387.4,17.60909
汝南县,2013,50,933.6,18.671999
汝南县,2014,38,628.1,16.528946
汝南县,2015,19,461.0,24.263159
汝南县,2016,11,172.1,15.645455
汝南县,2017,20,297.3,14.865
汝南县,2018,9,127.1,14.122222
汝南县,2019,7,72.3,10.328572
汝城县,2010,46,1373.9,29.867392
汝城县,2011,64,1416.7,22.135937
汝城县,2012,60,1349.0,22.483334
汝城县,2013,54,1239.7,22.957407
汝城县,2014,56,2410.5,43.044643
汝城县,2015,20,404.80002,20.240002
汝城县,2016,13,512.4,39.415386
汝城县,2017,10,231.0,23.1
汝城县,2018,9,329.7,36.633335
汝城县,2019,7,50.9,7.2714286
汝州市,2010,37,710.8,19.21081
汝州市,2011,43,726.7,16.9
汝州市,2012,59,1296.4,21.972881
汝州市,2013,56,1316.2,23.50357
汝州市,2014,54,872.9,16.164816
汝州市,2015,81,2213.0,27.320988
汝州市,2016,37,470.6,12.718919
汝州市,2017,37,440.1,11.894595
汝州市,2018,30,297.2,9.906667
汝州市,2019,16,213.5,13.34375
汝阳县,2010,22,475.19998,21.599998
汝阳县,2011,21,225.7,10.747619
汝阳县,2012,20,538.4,26.920002
汝阳县,2013,42,522.4,12.438096
汝阳县,2014,24,246.8,10.283334
汝阳县,2015,56,1304.6,23.296429
汝阳县,2016,43,468.9,10.904651
汝阳县,2017,24,266.6,11.108334
汝阳县,2018,14,164.6,11.757143
汝阳县,2019,20,199.7,9.985
江东区,2010,3,34.4,11.466667
江东区,2011,3,25.8,8.599999
江东区,2012,2,32.2,16.1
江东区,2013,2,18.1,9.05
江东区,2015,2,17.2,8.6
江北区,2010,21,217.2,10.342857
江北区,2011,10,113.6,11.36
江北区,2012,14,169.5,12.107142
江北区,2013,18,222.09999,12.338888
江北区,2014,9,105.6,11.733334
江北区,2015,9,198.5,22.055555
江北区,2016,15,200.5,13.366667
江北区,2017,11,116.6,10.599999
江北区,2018,11,124.9,11.354546
江北区,2019,17,260.4,15.317647
江华瑶族自治县,2010,220,4465.8,20.29909
江华瑶族自治县,2011,184,4550.5,24.730978
江华瑶族自治县,2012,134,2430.4,18.137312
江华瑶族自治县,2013,253,5149.7,20.354546
江华瑶族自治县,2014,193,4786.9,24.80259
江华瑶族自治县,2015,88,1622.6,18.438637
江华瑶族自治县,2016,81,1610.4,19.881481
江华瑶族自治县,2017,102,2259.4,22.15098
江华瑶族自治县,2018,36,553.1,15.363888
江华瑶族自治县,2019,53,766.1,14.454717
江南区,2010,22,529.4,24.063637
江南区,2011,32,430.9,13.465625
江南区,2012,13,266.0,20.461538
江南区,2013,18,201.3,11.183333
江南区,2014,22,248.7,11.304545
江南区,2015,13,210.6,16.2
江南区,2016,35,515.0,14.714286
江南区,2017,15,140.4,9.36
江南区,2018,17,384.1,22.594118
江南区,2019,21,203.5,9.690476
江口县,2010,11,109.8,9.981818
江口县,2011,10,168.6,16.86
江口县,2012,2,20.0,10.0
江口县,2013,9,94.9,10.544445
江口县,2014,10,171.2,17.119999
江口县,2016,4,44.6,11.15
江口县,2017,4,41.0,10.25
江口县,2018,3,40.9,13.633334
江口县,2019,3,37.0,12.333333
江城区,2010,4,27.900002,6.9750004
江城区,2011,23,208.9,9.082608
江城区,2012,24,383.0,15.958333
江城区,2013,15,150.5,10.033334
江城区,2014,14,160.2,11.442857
江城区,2015,10,88.2,8.82
江城区,2016,6,49.4,8.233334
江城区,2017,22,315.5,14.340909
江城区,2018,18,247.9,13.772222
江城区,2019,10,74.7,7.47
江城哈尼族彝族自治县,2010,87,1722.6,19.8
江城哈尼族彝族自治县,2011,30,554.6,18.486666
江城哈尼族彝族自治县,2012,126,2670.7,21.196032
江城哈尼族彝族自治县,2013,118,4197.7,35.57373
江城哈尼族彝族自治县,2014,111,2417.4,21.778378
江城哈尼族彝族自治县,2015,67,1084.1,16.180597
江城哈尼族彝族自治县,2016,89,1908.3,21.441574
江城哈尼族彝族自治县,2017,19,694.3,36.542103
江城哈尼族彝族自治县,2018,29,482.8,16.648275
江城哈尼族彝族自治县,2019,48,679.4,14.154167
江夏区,2010,13,138.2,10.630769
江夏区,2011,17,224.0,13.176471
江夏区,2012,14,115.6,8.257143
江夏区,2013,40,365.7,9.1425
江夏区,2014,18,186.09999,10.338888
江夏区,2015,18,174.8,9.711111
江夏区,2016,38,346.2,9.110527
江夏区,2017,31,414.1,13.358065
江夏区,2018,40,467.6,11.690001
江夏区,2019,31,403.2,13.006452
江宁区,2010,61,601.2,9.855738
江宁区,2011,40,362.0,9.05
江宁区,2012,55,643.8,11.705454
江宁区,2013,30,268.6,8.953334
江宁区,2014,33,308.3,9.342423
江宁区,2015,35,327.2,9.348572
江宁区,2016,19,221.0,11.631579
江宁区,2017,29,264.1,9.106896
江宁区,2018,40,388.4,9.71
江宁区,2019,21,176.4,8.4
江安县,2011,1,7.7,7.7
江安县,2012,3,77.4,25.800001
江安县,2017,1,13.9,13.9
江安县,2018,1,12.4,12.4
江山市,2010,22,218.7,9.940909
江山市,2011,24,455.1,18.9625
江山市,2012,21,218.1,10.385715
江山市,2013,13,132.1,10.161539
江山市,2014,38,423.3,11.139473
江山市,2015,16,192.2,12.0125
江山市,2016,20,209.1,10.455
江山市,2017,37,442.2,11.951352
江山市,2018,27,298.9,11.07037
江山市,2019,26,265.2,10.200001
江岸区,2010,1,6.0,6.0
江岸区,2011,2,12.200001,6.1000004
江岸区,2012,1,5.4,5.4
江川区,2010,20,793.1,39.655
江川区,2012,9,678.2,75.35556
江川区,2013,9,433.2,48.133335
江川区,2014,6,89.4,14.900001
江川区,2015,5,63.800003,12.76
江川区,2016,10,346.19998,34.62
江川区,2018,1,10.9,10.9
江川区,2019,6,76.1,12.683333
江州区,2010,37,847.7,22.91081
江州区,2011,19,243.09999,12.794736
江州区,2012,11,168.9,15.354545
江州区,2013,19,258.2,13.589475
江州区,2014,43,669.60004,15.572094
江州区,2015,28,505.6,18.057142
江州区,2016,34,571.6,16.811764
江州区,2017,54,1067.3,19.764816
江州区,2018,68,1218.1,17.913235
江州区,2019,31,348.8,11.251613
江干区,2010,37,574.7,15.532433
江干区,2011,21,251.3,11.966667
江干区,2012,16,186.1,11.63125
江干区,2013,13,160.5,12.346154
江干区,2014,11,152.1,13.827273
江干区,2015,14,188.9,13.492857
江干区,2016,13,168.5,12.961538
江干区,2017,6,82.2,13.7
江干区,2019,1,6.7,6.7
江永县,2010,74,1639.8,22.15946
江永县,2011,55,1284.9,23.361818
江永县,2012,41,1162.4,28.35122
江永县,2013,48,1014.0,21.125
江永县,2014,58,1785.6,30.786207
江永县,2015,26,780.4,30.015385
江永县,2016,19,253.3,13.331579
江永县,2017,36,821.7,22.825
江永县,2018,13,126.9,9.7615385
江永县,2019,28,373.1,13.325
江汉区,2010,1,21.6,21.6
江油市,2010,3,31.099998,10.366666
江油市,2011,1,15.9,15.9
江油市,2012,15,233.8,15.586667
江油市,2013,13,144.6,11.123077
江油市,2014,1,4.1,4.1
江油市,2015,1,7.6,7.6
江油市,2016,6,89.2,14.866666
江油市,2017,3,28.2,9.400001
江油市,2018,3,17.8,5.933333
江油市,2019,5,44.7,8.940001
江津区,2010,27,278.9,10.329629
江津区,2011,29,392.2,13.524138
江津区,2012,24,360.8,15.033333
江津区,2013,31,431.4,13.916129
江津区,2014,20,242.8,12.14
江津区,2015,14,148.9,10.635714
江津区,2016,29,527.1,18.175861
江津区,2017,13,143.4,11.030768
江津区,2018,35,471.6,13.474286
江津区,2019,23,270.3,11.752173
江海区,2010,1,12.2,12.2
江海区,2013,1,13.4,13.4
江海区,2015,1,8.0,8.0
江海区,2016,1,10.6,10.6
江海区,2017,1,12.1,12.1
江海区,2018,1,9.7,9.7
江海区,2019,1,11.5,11.5
江源区,2011,1,6.7,6.7
江源区,2012,1,8.2,8.2
江源区,2014,7,50.7,7.2428575
江源区,2018,2,19.2,9.6
江达县,2011,1,10.2,10.2
江达县,2012,6,323.1,53.850002
江达县,2013,8,315.6,39.45
江达县,2015,11,2414.0,219.45454
江都区,2010,26,231.9,8.91923
江都区,2011,21,198.6,9.457143
江都区,2012,36,357.7,9.936111
江都区,2013,18,141.6,7.866667
江都区,2014,31,297.9,9.609677
江都区,2015,41,347.6,8.478049
江都区,2016,33,270.6,8.2
江都区,2017,46,420.3,9.136956
江都区,2018,49,503.3,10.271428
江都区,2019,15,140.5,9.366667
江阳区,2012,10,117.2,11.719999
江阳区,2013,17,191.0,11.235294
江阳区,2014,10,121.600006,12.160001
江阳区,2015,7,65.2,9.314285
江阳区,2016,19,204.0,10.736842
江阳区,2017,11,119.9,10.900001
江阳区,2018,17,227.0,13.3529415
江阳区,2019,3,30.8,10.266666
江阴市,2010,67,752.8,11.235821
江阴市,2011,102,1152.3,11.297059
江阴市,2012,74,742.2,10.02973
江阴市,2013,49,510.1,10.410204
江阴市,2014,64,689.9,10.779688
江阴市,2015,62,674.8,10.883871
江阴市,2016,61,648.8,10.6360655
江阴市,2017,72,733.2,10.183333
江阴市,2018,100,1196.6,11.966
江阴市,2019,41,431.1,10.514634
江陵县,2011,12,126.4,10.533334
江陵县,2012,19,168.8,8.884211
江陵县,2013,60,559.0,9.316667
江陵县,2014,16,119.4,7.4625
江陵县,2015,5,49.4,9.88
江陵县,2016,6,87.2,14.533333
江陵县,2017,3,23.099998,7.6999993
江陵县,2018,1,6.7,6.7
汤原县,2010,71,707.2,9.960564
汤原县,2011,258,2837.4,10.997674
汤原县,2012,166,2776.6,16.726507
汤原县,2013,103,1078.3,10.468932
汤原县,2014,316,4330.9,13.7053795
汤原县,2015,211,2916.5,13.822275
汤原县,2016,171,2229.9,13.04035
汤原县,2017,394,6274.4,15.924872
汤原县,2018,139,2186.5,15.730216
汤原县,2019,92,1041.4,11.319566
汤旺河区,2010,4,68.1,17.025
汤旺河区,2011,4,20.400002,5.1000004
汤旺河区,2014,2,9.4,4.7
汤旺河区,2015,1,3.9,3.9
汤旺河区,2017,5,32.6,6.5199995
汤旺河区,2018,4,25.4,6.35
汤旺河区,2019,5,45.7,9.14
汤阴县,2010,13,109.9,8.453846
汤阴县,2011,18,183.3,10.183333
汤阴县,2012,27,343.0,12.703704
汤阴县,2013,41,464.4,11.326829
汤阴县,2014,20,219.0,10.95
汤阴县,2015,22,233.3,10.604546
汤阴县,2016,15,144.7,9.646667
汤阴县,2017,21,229.5,10.928572
汤阴县,2018,18,178.4,9.911111
汤阴县,2019,12,127.2,10.599999
汨罗市,2010,31,332.2,10.716129
汨罗市,2011,22,364.4,16.563637
汨罗市,2012,28,502.5,17.946428
汨罗市,2013,30,541.3,18.043333
汨罗市,2014,41,1062.4,25.912195
汨罗市,2015,8,78.4,9.8
汨罗市,2016,8,78.5,9.8125
汨罗市,2017,6,52.9,8.816667
汨罗市,2018,20,257.5,12.875
汨罗市,2019,8,55.5,6.9375
汪清县,2010,6,35.0,5.8333335
汪清县,2011,8,50.5,6.3125
汪清县,2012,5,36.7,7.34
汪清县,2013,14,160.3,11.45
汪清县,2014,17,185.0,10.882353
汪清县,2015,13,126.1,9.7
汪清县,2016,16,105.4,6.5875
汪清县,2017,23,245.7,10.682609
汪清县,2018,16,182.4,11.4
汪清县,2019,34,970.5,28.544117
汶上县,2010,24,369.69998,15.404166
汶上县,2011,27,366.2,13.5629635
汶上县,2012,36,490.0,13.611111
汶上县,2013,41,592.8,14.458536
汶上县,2014,42,527.0,12.547619
汶上县,2015,47,632.9,13.465958
汶上县,2016,32,418.7,13.084375
汶上县,2017,34,336.2,9.888236
汶上县,2018,33,310.1,9.39697
汶上县,2019,24,270.1,11.254167
汶川县,2010,1,8.5,8.5
汶川县,2011,1,5.8,5.8
汶川县,2013,5,73.7,14.74
汶川县,2018,1,7.9,7.9
汾西县,2010,3,35.3,11.766666
汾西县,2011,8,78.799995,9.849999
汾西县,2012,6,45.0,7.5
汾西县,2013,23,375.1,16.308697
汾西县,2014,10,93.1,9.309999
汾西县,2015,6,35.8,5.9666667
汾西县,2016,2,7.3999996,3.6999998
汾西县,2017,10,77.3,7.7300005
汾西县,2018,25,227.2,9.088
汾西县,2019,13,202.7,15.592307
汾阳市,2010,23,131.0,5.695652
汾阳市,2011,26,175.6,6.753846
汾阳市,2012,28,214.4,7.6571426
汾阳市,2013,26,294.5,11.326923
汾阳市,2014,24,308.8,12.866666
汾阳市,2015,30,403.4,13.446667
汾阳市,2016,30,262.8,8.759999
汾阳市,2017,22,150.9,6.859091
汾阳市,2018,55,498.9,9.070909
汾阳市,2019,23,155.9,6.7782607
沁县,2010,5,61.6,12.32
沁县,2011,4,32.5,8.125
沁县,2012,7,127.1,18.157143
沁县,2013,26,373.3,14.357692
沁县,2014,12,174.9,14.575
沁县,2015,21,215.9,10.280952
沁县,2016,29,380.2,13.110345
沁县,2017,37,498.6,13.475676
沁县,2018,67,1172.0,17.492537
沁县,2019,34,474.3,13.95
沁水县,2010,3,31.7,10.566667
沁水县,2011,8,58.8,7.35
沁水县,2012,5,348.3,69.659996
沁水县,2013,29,2309.4,79.634476
沁水县,2014,11,102.0,9.272727
沁水县,2015,13,138.3,10.638462
沁水县,2016,13,166.8,12.83077
沁水县,2017,33,299.3,9.069696
沁水县,2018,17,159.7,9.394117
沁水县,2019,12,213.5,17.791666
沁源县,2010,10,94.4,9.440001
沁源县,2011,21,502.9,23.947618
沁源县,2012,12,101.4,8.45
沁源县,2013,26,267.4,10.2846155
沁源县,2014,12,145.5,12.125
沁源县,2015,12,121.2,10.099999
沁源县,2016,7,57.2,8.171429
沁源县,2017,4,34.0,8.5
沁源县,2018,16,292.7,18.29375
沁源县,2019,98,16568.4,169.0653
沁阳市,2010,5,47.5,9.5
沁阳市,2011,21,173.0,8.238095
沁阳市,2012,9,83.7,9.299999
沁阳市,2013,14,244.3,17.45
沁阳市,2014,18,225.59999,12.533333
沁阳市,2015,6,64.2,10.7
沁阳市,2016,3,14.1,4.7000003
沁阳市,2017,4,63.3,15.825
沁阳市,2018,6,115.6,19.266666
沁阳市,2019,5,58.6,11.719999
沂南县,2010,6,67.7,11.283333
沂南县,2011,19,211.9,11.152631
沂南县,2012,12,145.3,12.108334
