code,fire_count,season
610525.0,16,Summer
610526.0,59,Summer
610527.0,3,Summer
610528.0,126,Summer
610581.0,123,Summer
610582.0,17,Summer
610602.0,107,Summer
610621.0,5,Summer
610622.0,13,Summer
610624.0,2,Summer
610626.0,2,Summer
610627.0,2,Summer
610628.0,11,Summer
610629.0,20,Summer
610630.0,6,Summer
610632.0,51,Summer
610681.0,1,Summer
610702.0,6,Summer
610721.0,3,Summer
610722.0,15,Summer
610723.0,2,Summer
610724.0,8,Summer
610725.0,59,Summer
610726.0,11,Summer
610727.0,1,Summer
610802.0,36,Summer
610803.0,58,Summer
610821.0,102,Summer
610822.0,15,Summer
610824.0,99,Summer
610825.0,21,Summer
610828.0,3,Summer
610830.0,1,Summer
610831.0,1,Summer
610902.0,27,Summer
610921.0,12,Summer
610922.0,40,Summer
610924.0,5,Summer
610925.0,2,Summer
610926.0,11,Summer
610928.0,4,Summer
610929.0,1,Summer
611002.0,9,Summer
611021.0,4,Summer
611022.0,7,Summer
611023.0,14,Summer
611024.0,6,Summer
611025.0,5,Summer
611026.0,6,Summer
620102.0,12,Summer
620103.0,26,Summer
620104.0,12,Summer
620105.0,8,Summer
620111.0,20,Summer
620121.0,33,Summer
620122.0,77,Summer
620123.0,85,Summer
620200.0,589,Summer
620302.0,235,Summer
620321.0,15,Summer
620402.0,44,Summer
620403.0,9,Summer
620421.0,33,Summer
620422.0,15,Summer
620423.0,17,Summer
620502.0,37,Summer
620503.0,189,Summer
620521.0,15,Summer
620522.0,9,Summer
620523.0,9,Summer
620524.0,11,Summer
620525.0,4,Summer
620602.0,164,Summer
620621.0,5,Summer
620622.0,91,Summer
620623.0,97,Summer
620702.0,37,Summer
620721.0,4,Summer
620722.0,29,Summer
620723.0,3,Summer
620724.0,14,Summer
620725.0,16,Summer
620802.0,64,Summer
620821.0,32,Summer
620822.0,11,Summer
620823.0,3,Summer
620824.0,12,Summer
620825.0,14,Summer
620826.0,105,Summer
620902.0,33,Summer
620921.0,6,Summer
620922.0,3,Summer
620981.0,3,Summer
620982.0,6,Summer
621002.0,11,Summer
621021.0,14,Summer
621022.0,6,Summer
621023.0,1,Summer
621024.0,7,Summer
621025.0,11,Summer
621026.0,21,Summer
621027.0,67,Summer
621102.0,60,Summer
621121.0,25,Summer
621122.0,45,Summer
621123.0,42,Summer
621124.0,17,Summer
621125.0,8,Summer
621126.0,21,Summer
621202.0,4,Summer
621221.0,7,Summer
621222.0,2,Summer
621223.0,2,Summer
621224.0,3,Summer
621225.0,2,Summer
621226.0,8,Summer
621227.0,4,Summer
622901.0,25,Summer
622921.0,9,Summer
622922.0,7,Summer
622923.0,104,Summer
622924.0,9,Summer
622925.0,1,Summer
622926.0,1,Summer
622927.0,5,Summer
623001.0,17,Summer
623021.0,8,Summer
623022.0,6,Summer
623024.0,14,Summer
623025.0,18,Summer
623026.0,19,Summer
623027.0,2,Summer
630102.0,72,Summer
630103.0,70,Summer
630104.0,4,Summer
630105.0,72,Summer
630121.0,83,Summer
630122.0,97,Summer
630123.0,34,Summer
630202.0,25,Summer
630203.0,10,Summer
630222.0,71,Summer
630223.0,98,Summer
630224.0,13,Summer
632221.0,19,Summer
632222.0,10,Summer
632223.0,5,Summer
632224.0,20,Summer
632321.0,1,Summer
632322.0,1,Summer
632323.0,15,Summer
632324.0,17,Summer
632521.0,12,Summer
632522.0,8,Summer
632523.0,4,Summer
632524.0,8,Summer
632525.0,3,Summer
632621.0,32,Summer
632622.0,1,Summer
632623.0,3,Summer
632624.0,1,Summer
632625.0,3,Summer
632626.0,1,Summer
632701.0,3,Summer
632722.0,8,Summer
632723.0,5,Summer
632724.0,9,Summer
632725.0,1,Summer
632726.0,8,Summer
632800.0,4,Summer
632801.0,51,Summer
632802.0,12,Summer
632821.0,22,Summer
632822.0,2,Summer
632823.0,55,Summer
640104.0,34,Summer
640105.0,4,Summer
640106.0,38,Summer
640121.0,177,Summer
640122.0,103,Summer
640181.0,174,Summer
640202.0,5,Summer
640205.0,53,Summer
640221.0,207,Summer
640302.0,140,Summer
640303.0,56,Summer
640323.0,15,Summer
640324.0,10,Summer
640381.0,71,Summer
640402.0,70,Summer
640422.0,44,Summer
640423.0,12,Summer
640424.0,19,Summer
640425.0,6,Summer
640502.0,36,Summer
640521.0,56,Summer
640522.0,1,Summer
650102.0,4,Summer
650103.0,116,Summer
650104.0,108,Summer
650105.0,22,Summer
650106.0,78,Summer
650107.0,1,Summer
650109.0,160,Summer
650121.0,83,Summer
650202.0,11,Summer
650203.0,9,Summer
650204.0,16,Summer
650205.0,2,Summer
650402.0,8,Summer
650421.0,160,Summer
650422.0,26,Summer
650521.0,9,Summer
650522.0,45,Summer
652201.0,540,Summer
652301.0,94,Summer
652302.0,29,Summer
652323.0,43,Summer
652324.0,22,Summer
652325.0,1797,Summer
652327.0,464,Summer
652328.0,331,Summer
652701.0,4,Summer
652722.0,24,Summer
652723.0,11,Summer
652801.0,19,Summer
652822.0,16,Summer
652823.0,9,Summer
652824.0,1,Summer
652825.0,11,Summer
652826.0,3,Summer
652827.0,32,Summer
652828.0,5,Summer
652829.0,19,Summer
652901.0,72,Summer
652902.0,46,Summer
652922.0,13,Summer
652924.0,42,Summer
652925.0,7,Summer
652926.0,75,Summer
652928.0,1,Summer
653001.0,6,Summer
653022.0,2,Summer
653024.0,17,Summer
653101.0,30,Summer
653121.0,13,Summer
653122.0,21,Summer
653123.0,7,Summer
653124.0,13,Summer
653125.0,3,Summer
653126.0,27,Summer
653127.0,5,Summer
653128.0,8,Summer
653129.0,10,Summer
653130.0,13,Summer
653131.0,1,Summer
653201.0,2,Summer
653221.0,2,Summer
653222.0,10,Summer
653223.0,4,Summer
653225.0,4,Summer
653226.0,2,Summer
653227.0,9,Summer
654002.0,24,Summer
654003.0,123,Summer
654004.0,1,Summer
654021.0,27,Summer
654022.0,42,Summer
654023.0,6,Summer
654024.0,6,Summer
654025.0,77,Summer
654026.0,22,Summer
654027.0,6,Summer
654028.0,10,Summer
654201.0,69,Summer
654202.0,25,Summer
654221.0,26,Summer
654223.0,33,Summer
654224.0,2,Summer
654225.0,3,Summer
654226.0,17,Summer
654301.0,18,Summer
654321.0,7,Summer
654322.0,16,Summer
654323.0,29,Summer
654324.0,9,Summer
654325.0,5,Summer
654326.0,3,Summer
659001.0,86,Summer
659002.0,4,Summer
659003.0,6,Summer
659004.0,42,Summer
659005.0,21,Summer
659006.0,1,Summer
659007.0,5,Summer
659008.0,1,Summer
110105.0,56,Autumn
110106.0,42,Autumn
110107.0,7,Autumn
110108.0,5,Autumn
110109.0,1,Autumn
110111.0,35,Autumn
110112.0,106,Autumn
110113.0,31,Autumn
110114.0,11,Autumn
110115.0,84,Autumn
110116.0,7,Autumn
110117.0,15,Autumn
110118.0,43,Autumn
110119.0,15,Autumn
120102.0,1,Autumn
120103.0,1,Autumn
120110.0,159,Autumn
120111.0,27,Autumn
120112.0,47,Autumn
120113.0,22,Autumn
120114.0,100,Autumn
120115.0,129,Autumn
120116.0,159,Autumn
120117.0,166,Autumn
120118.0,270,Autumn
120119.0,38,Autumn
130102.0,4,Autumn
130104.0,1,Autumn
130105.0,3,Autumn
130107.0,34,Autumn
130109.0,12,Autumn
130110.0,1,Autumn
130111.0,11,Autumn
130121.0,14,Autumn
130123.0,6,Autumn
130125.0,31,Autumn
130126.0,7,Autumn
130127.0,6,Autumn
130128.0,10,Autumn
130129.0,7,Autumn
130130.0,17,Autumn
130131.0,18,Autumn
130132.0,16,Autumn
130133.0,2,Autumn
130181.0,28,Autumn
130183.0,9,Autumn
130184.0,15,Autumn
130202.0,5,Autumn
130203.0,19,Autumn
130204.0,106,Autumn
130205.0,82,Autumn
130207.0,213,Autumn
130208.0,1883,Autumn
130209.0,34,Autumn
130223.0,49,Autumn
130224.0,119,Autumn
130225.0,51,Autumn
130227.0,36,Autumn
130229.0,159,Autumn
130281.0,152,Autumn
130283.0,234,Autumn
130302.0,17,Autumn
130303.0,3,Autumn
130304.0,6,Autumn
130306.0,50,Autumn
130321.0,44,Autumn
130322.0,141,Autumn
130324.0,33,Autumn
130402.0,2,Autumn
130403.0,14,Autumn
130404.0,136,Autumn
130406.0,66,Autumn
130421.0,23,Autumn
130423.0,73,Autumn
130424.0,27,Autumn
130425.0,74,Autumn
130426.0,567,Autumn
130427.0,52,Autumn
130428.0,9,Autumn
130429.0,23,Autumn
130430.0,18,Autumn
130431.0,26,Autumn
130432.0,15,Autumn
130433.0,35,Autumn
130434.0,29,Autumn
130435.0,16,Autumn
130481.0,390,Autumn
130502.0,5,Autumn
130503.0,3,Autumn
130521.0,49,Autumn
130522.0,16,Autumn
130523.0,33,Autumn
130525.0,29,Autumn
130526.0,19,Autumn
130527.0,19,Autumn
130528.0,67,Autumn
130529.0,17,Autumn
130530.0,7,Autumn
130531.0,11,Autumn
130532.0,33,Autumn
130533.0,20,Autumn
130534.0,3,Autumn
130535.0,11,Autumn
130581.0,17,Autumn
130582.0,25,Autumn
130602.0,4,Autumn
130607.0,31,Autumn
130608.0,28,Autumn
130609.0,200,Autumn
130623.0,34,Autumn
130624.0,3,Autumn
130626.0,107,Autumn
130627.0,31,Autumn
130628.0,30,Autumn
130629.0,35,Autumn
130630.0,37,Autumn
130631.0,3,Autumn
130632.0,90,Autumn
130633.0,50,Autumn
130634.0,54,Autumn
130635.0,40,Autumn
130636.0,45,Autumn
130637.0,9,Autumn
130638.0,65,Autumn
130681.0,71,Autumn
130682.0,109,Autumn
130683.0,5,Autumn
130684.0,116,Autumn
130702.0,7,Autumn
130703.0,5,Autumn
130705.0,137,Autumn
130706.0,5,Autumn
130721.0,242,Autumn
130722.0,49,Autumn
130723.0,29,Autumn
130724.0,62,Autumn
130725.0,11,Autumn
130726.0,131,Autumn
130727.0,107,Autumn
130728.0,126,Autumn
130729.0,40,Autumn
130730.0,230,Autumn
130731.0,160,Autumn
130732.0,11,Autumn
130733.0,1,Autumn
130802.0,2,Autumn
130803.0,29,Autumn
130821.0,37,Autumn
130822.0,14,Autumn
130823.0,27,Autumn
130824.0,38,Autumn
130825.0,21,Autumn
130826.0,38,Autumn
130827.0,30,Autumn
130828.0,11,Autumn
130902.0,6,Autumn
130903.0,6,Autumn
130921.0,85,Autumn
130922.0,56,Autumn
130923.0,54,Autumn
130924.0,28,Autumn
130925.0,31,Autumn
130926.0,75,Autumn
130927.0,72,Autumn
130928.0,13,Autumn
130929.0,111,Autumn
130930.0,15,Autumn
130981.0,74,Autumn
130982.0,146,Autumn
130983.0,96,Autumn
130984.0,123,Autumn
131002.0,42,Autumn
131003.0,38,Autumn
131022.0,30,Autumn
131023.0,36,Autumn
131024.0,29,Autumn
131025.0,170,Autumn
131026.0,316,Autumn
131028.0,4,Autumn
131081.0,211,Autumn
131082.0,28,Autumn
131102.0,11,Autumn
131121.0,11,Autumn
131122.0,36,Autumn
131123.0,21,Autumn
131124.0,37,Autumn
131125.0,24,Autumn
131126.0,10,Autumn
131127.0,18,Autumn
131128.0,34,Autumn
131181.0,24,Autumn
131182.0,179,Autumn
140105.0,6,Autumn
140107.0,1,Autumn
140108.0,43,Autumn
140109.0,5,Autumn
140110.0,5,Autumn
140121.0,124,Autumn
140122.0,79,Autumn
140123.0,5,Autumn
140181.0,13,Autumn
140211.0,75,Autumn
140212.0,15,Autumn
140221.0,249,Autumn
140222.0,156,Autumn
140223.0,28,Autumn
140224.0,12,Autumn
140225.0,611,Autumn
140226.0,5,Autumn
140227.0,83,Autumn
140311.0,5,Autumn
140321.0,18,Autumn
140322.0,154,Autumn
140402.0,1,Autumn
140411.0,98,Autumn
140421.0,155,Autumn
140423.0,53,Autumn
140424.0,255,Autumn
140425.0,20,Autumn
140426.0,34,Autumn
140427.0,115,Autumn
140428.0,357,Autumn
140429.0,10,Autumn
140430.0,61,Autumn
140431.0,28,Autumn
140481.0,175,Autumn
140521.0,13,Autumn
140522.0,11,Autumn
140524.0,23,Autumn
140525.0,87,Autumn
140581.0,89,Autumn
140602.0,475,Autumn
140603.0,4,Autumn
140621.0,312,Autumn
140622.0,402,Autumn
140623.0,1,Autumn
140624.0,343,Autumn
140702.0,76,Autumn
140721.0,6,Autumn
140722.0,14,Autumn
140723.0,24,Autumn
140724.0,76,Autumn
140725.0,298,Autumn
140726.0,9,Autumn
140727.0,9,Autumn
140728.0,64,Autumn
140729.0,50,Autumn
140781.0,62,Autumn
140802.0,16,Autumn
140821.0,3,Autumn
140822.0,23,Autumn
140823.0,46,Autumn
140824.0,35,Autumn
140825.0,61,Autumn
140826.0,8,Autumn
140827.0,11,Autumn
140828.0,11,Autumn
140829.0,2,Autumn
140830.0,43,Autumn
140881.0,44,Autumn
140882.0,106,Autumn
140902.0,916,Autumn
140921.0,370,Autumn
140922.0,10,Autumn
140923.0,251,Autumn
140924.0,115,Autumn
140925.0,50,Autumn
140926.0,7,Autumn
140927.0,27,Autumn
140928.0,134,Autumn
140929.0,16,Autumn
140930.0,17,Autumn
140931.0,5,Autumn
140932.0,4,Autumn
140981.0,1058,Autumn
141002.0,117,Autumn
141021.0,136,Autumn
141022.0,36,Autumn
141023.0,116,Autumn
141024.0,72,Autumn
141025.0,23,Autumn
141026.0,27,Autumn
141028.0,7,Autumn
141029.0,13,Autumn
141030.0,1,Autumn
141031.0,5,Autumn
141032.0,6,Autumn
141033.0,3,Autumn
141034.0,5,Autumn
141081.0,16,Autumn
141082.0,2,Autumn
141102.0,19,Autumn
141121.0,295,Autumn
141122.0,115,Autumn
141124.0,9,Autumn
141125.0,7,Autumn
141126.0,1,Autumn
141127.0,32,Autumn
141128.0,8,Autumn
141129.0,30,Autumn
141130.0,25,Autumn
141181.0,93,Autumn
141182.0,144,Autumn
150102.0,9,Autumn
150103.0,1,Autumn
150104.0,75,Autumn
150105.0,164,Autumn
150121.0,1274,Autumn
150122.0,701,Autumn
150123.0,310,Autumn
150124.0,8,Autumn
150125.0,64,Autumn
150202.0,76,Autumn
150203.0,1501,Autumn
150204.0,2,Autumn
150205.0,35,Autumn
150207.0,106,Autumn
150221.0,1846,Autumn
150222.0,12,Autumn
150223.0,7,Autumn
150302.0,49,Autumn
150303.0,59,Autumn
150304.0,5,Autumn
150402.0,21,Autumn
150403.0,209,Autumn
150404.0,378,Autumn
150421.0,80,Autumn
150422.0,55,Autumn
150423.0,20,Autumn
150424.0,14,Autumn
150425.0,68,Autumn
150426.0,378,Autumn
150428.0,120,Autumn
150429.0,92,Autumn
150430.0,157,Autumn
150502.0,560,Autumn
150521.0,551,Autumn
150522.0,637,Autumn
150523.0,366,Autumn
150524.0,38,Autumn
150525.0,149,Autumn
150526.0,55,Autumn
150581.0,10,Autumn
150602.0,232,Autumn
150621.0,602,Autumn
150622.0,1446,Autumn
150623.0,134,Autumn
150624.0,40,Autumn
150625.0,31,Autumn
150626.0,91,Autumn
150627.0,134,Autumn
150702.0,46,Autumn
150703.0,46,Autumn
150721.0,260,Autumn
150722.0,629,Autumn
150723.0,4189,Autumn
150724.0,179,Autumn
150725.0,749,Autumn
150726.0,59,Autumn
150727.0,132,Autumn
150781.0,57,Autumn
150782.0,882,Autumn
150783.0,350,Autumn
150784.0,1801,Autumn
150785.0,256,Autumn
150802.0,485,Autumn
150821.0,199,Autumn
150822.0,137,Autumn
150823.0,324,Autumn
150824.0,135,Autumn
150825.0,21,Autumn
150826.0,164,Autumn
150902.0,1,Autumn
150921.0,32,Autumn
150922.0,496,Autumn
150923.0,267,Autumn
150924.0,65,Autumn
150925.0,26,Autumn
150926.0,130,Autumn
150927.0,179,Autumn
150928.0,37,Autumn
150929.0,16,Autumn
150981.0,59,Autumn
152201.0,262,Autumn
152202.0,94,Autumn
152221.0,326,Autumn
152222.0,46,Autumn
152223.0,1513,Autumn
152224.0,355,Autumn
152501.0,3,Autumn
152502.0,27,Autumn
152522.0,4,Autumn
152523.0,3,Autumn
152524.0,15,Autumn
152525.0,258,Autumn
152526.0,12,Autumn
152527.0,42,Autumn
152528.0,10,Autumn
152529.0,1,Autumn
152530.0,170,Autumn
152531.0,49,Autumn
152921.0,120,Autumn
152922.0,2,Autumn
152923.0,3,Autumn
210102.0,2,Autumn
210103.0,3,Autumn
210104.0,12,Autumn
210105.0,4,Autumn
210106.0,58,Autumn
210111.0,440,Autumn
210112.0,134,Autumn
210113.0,736,Autumn
210114.0,283,Autumn
210122.0,538,Autumn
210123.0,604,Autumn
210124.0,771,Autumn
210181.0,1975,Autumn
210211.0,8,Autumn
210213.0,3,Autumn
210214.0,37,Autumn
210281.0,25,Autumn
210283.0,18,Autumn
210302.0,3,Autumn
210303.0,906,Autumn
210304.0,229,Autumn
210311.0,91,Autumn
210321.0,495,Autumn
210323.0,15,Autumn
210381.0,812,Autumn
210402.0,1,Autumn
210403.0,47,Autumn
210404.0,692,Autumn
210411.0,16,Autumn
210421.0,36,Autumn
210422.0,95,Autumn
210423.0,88,Autumn
210502.0,219,Autumn
210503.0,8,Autumn
210504.0,2,Autumn
210505.0,2,Autumn
210521.0,73,Autumn
210522.0,21,Autumn
210602.0,1,Autumn
210603.0,7,Autumn
210604.0,4,Autumn
210624.0,40,Autumn
210681.0,6,Autumn
210682.0,30,Autumn
210702.0,2,Autumn
210703.0,10,Autumn
210711.0,56,Autumn
210726.0,1347,Autumn
210727.0,186,Autumn
210781.0,100,Autumn
210782.0,253,Autumn
210802.0,34,Autumn
210803.0,2,Autumn
210804.0,87,Autumn
210811.0,168,Autumn
210881.0,36,Autumn
210882.0,285,Autumn
210902.0,12,Autumn
210903.0,2,Autumn
210904.0,3,Autumn
210905.0,43,Autumn
210911.0,11,Autumn
210921.0,679,Autumn
210922.0,245,Autumn
211003.0,57,Autumn
211004.0,31,Autumn
211005.0,6,Autumn
211011.0,290,Autumn
211021.0,736,Autumn
211081.0,730,Autumn
211102.0,37,Autumn
211103.0,18,Autumn
211121.0,20,Autumn
211122.0,170,Autumn
211202.0,35,Autumn
211204.0,53,Autumn
211221.0,920,Autumn
211223.0,151,Autumn
211224.0,623,Autumn
211281.0,185,Autumn
211282.0,569,Autumn
211302.0,5,Autumn
211303.0,8,Autumn
211321.0,28,Autumn
211322.0,95,Autumn
211324.0,9,Autumn
211381.0,114,Autumn
211382.0,94,Autumn
211402.0,19,Autumn
211403.0,14,Autumn
211404.0,14,Autumn
211421.0,17,Autumn
211422.0,16,Autumn
211481.0,10,Autumn
220102.0,30,Autumn
220103.0,434,Autumn
220104.0,86,Autumn
220105.0,38,Autumn
220106.0,68,Autumn
220112.0,309,Autumn
220113.0,850,Autumn
220122.0,2160,Autumn
220182.0,2615,Autumn
220183.0,1876,Autumn
220202.0,210,Autumn
220203.0,223,Autumn
220204.0,91,Autumn
220211.0,10,Autumn
220221.0,318,Autumn
220281.0,319,Autumn
220282.0,152,Autumn
220283.0,398,Autumn
220284.0,533,Autumn
220302.0,104,Autumn
220303.0,80,Autumn
220322.0,1669,Autumn
220323.0,305,Autumn
220381.0,2787,Autumn
220382.0,1433,Autumn
220402.0,2,Autumn
220403.0,4,Autumn
220421.0,190,Autumn
220422.0,65,Autumn
220503.0,67,Autumn
220521.0,11,Autumn
220523.0,247,Autumn
220524.0,114,Autumn
220581.0,315,Autumn
220582.0,29,Autumn
220602.0,3,Autumn
220605.0,4,Autumn
220621.0,96,Autumn
220622.0,16,Autumn
220623.0,9,Autumn
220681.0,19,Autumn
220702.0,464,Autumn
220721.0,1706,Autumn
220722.0,2212,Autumn
220723.0,950,Autumn
220781.0,1236,Autumn
220802.0,1971,Autumn
220821.0,1340,Autumn
220822.0,100,Autumn
220881.0,2352,Autumn
220882.0,483,Autumn
222401.0,16,Autumn
222402.0,11,Autumn
222403.0,240,Autumn
222404.0,46,Autumn
222405.0,26,Autumn
222406.0,31,Autumn
222424.0,37,Autumn
222426.0,34,Autumn
230102.0,268,Autumn
230103.0,78,Autumn
230104.0,195,Autumn
230108.0,28,Autumn
230109.0,370,Autumn
230110.0,114,Autumn
230111.0,1508,Autumn
230112.0,288,Autumn
230113.0,2460,Autumn
230123.0,1610,Autumn
230124.0,145,Autumn
230125.0,735,Autumn
230126.0,935,Autumn
230127.0,330,Autumn
230128.0,443,Autumn
230129.0,389,Autumn
230183.0,389,Autumn
230184.0,1037,Autumn
230202.0,12,Autumn
230203.0,2,Autumn
230204.0,55,Autumn
230205.0,92,Autumn
230206.0,123,Autumn
230207.0,5,Autumn
230208.0,986,Autumn
230221.0,1934,Autumn
230223.0,1451,Autumn
230224.0,2003,Autumn
230225.0,1962,Autumn
230227.0,1138,Autumn
230229.0,495,Autumn
230230.0,293,Autumn
230231.0,302,Autumn
230281.0,1222,Autumn
230302.0,7,Autumn
230303.0,17,Autumn
230304.0,5,Autumn
230305.0,2,Autumn
230306.0,7,Autumn
230307.0,3,Autumn
230321.0,1221,Autumn
230381.0,2481,Autumn
230382.0,2172,Autumn
230403.0,2,Autumn
230404.0,3,Autumn
230405.0,19,Autumn
230406.0,424,Autumn
230421.0,2005,Autumn
230422.0,1588,Autumn
230502.0,73,Autumn
230503.0,36,Autumn
230505.0,179,Autumn
230506.0,516,Autumn
230521.0,3518,Autumn
230522.0,1614,Autumn
230523.0,4311,Autumn
230524.0,1149,Autumn
230602.0,37,Autumn
230603.0,39,Autumn
230604.0,143,Autumn
230605.0,85,Autumn
230606.0,344,Autumn
230621.0,914,Autumn
230622.0,1203,Autumn
230623.0,275,Autumn
230624.0,363,Autumn
230702.0,1,Autumn
230703.0,9,Autumn
230705.0,13,Autumn
230706.0,7,Autumn
230707.0,34,Autumn
230708.0,14,Autumn
230709.0,17,Autumn
230710.0,9,Autumn
230711.0,8,Autumn
230712.0,16,Autumn
230713.0,19,Autumn
230714.0,20,Autumn
230715.0,10,Autumn
230716.0,6,Autumn
230719.0,126,Autumn
230722.0,599,Autumn
230781.0,263,Autumn
230803.0,10,Autumn
230804.0,3,Autumn
230805.0,21,Autumn
230811.0,515,Autumn
230822.0,1241,Autumn
230826.0,1881,Autumn
230828.0,827,Autumn
230881.0,1340,Autumn
230882.0,5282,Autumn
230883.0,935,Autumn
230902.0,504,Autumn
230903.0,3,Autumn
230904.0,289,Autumn
230921.0,1817,Autumn
231002.0,78,Autumn
231003.0,65,Autumn
231004.0,22,Autumn
231005.0,83,Autumn
231025.0,204,Autumn
231081.0,26,Autumn
231083.0,330,Autumn
231084.0,1457,Autumn
231085.0,169,Autumn
231086.0,145,Autumn
231102.0,2913,Autumn
231121.0,4557,Autumn
231123.0,1484,Autumn
231124.0,591,Autumn
231181.0,1847,Autumn
231182.0,3453,Autumn
231202.0,791,Autumn
231221.0,1034,Autumn
231222.0,2585,Autumn
231223.0,1325,Autumn
231224.0,538,Autumn
231225.0,521,Autumn
231226.0,477,Autumn
231281.0,648,Autumn
231282.0,2632,Autumn
231283.0,677,Autumn
232721.0,1241,Autumn
232722.0,183,Autumn
232723.0,69,Autumn
310112.0,8,Autumn
310113.0,32,Autumn
310114.0,2,Autumn
310115.0,9,Autumn
310116.0,16,Autumn
310117.0,21,Autumn
310118.0,13,Autumn
310120.0,35,Autumn
310230.0,26,Autumn
320111.0,18,Autumn
320113.0,6,Autumn
320114.0,9,Autumn
320115.0,13,Autumn
320116.0,131,Autumn
320117.0,13,Autumn
320118.0,13,Autumn
320205.0,8,Autumn
320206.0,3,Autumn
320211.0,3,Autumn
320281.0,41,Autumn
320282.0,42,Autumn
320302.0,6,Autumn
320303.0,2,Autumn
320305.0,38,Autumn
320311.0,5,Autumn
320312.0,154,Autumn
320321.0,28,Autumn
320322.0,25,Autumn
320324.0,77,Autumn
320381.0,118,Autumn
320382.0,145,Autumn
320402.0,1,Autumn
320404.0,1,Autumn
320411.0,6,Autumn
320412.0,3,Autumn
320413.0,16,Autumn
320481.0,230,Autumn
320505.0,9,Autumn
320506.0,1,Autumn
320507.0,5,Autumn
320509.0,22,Autumn
320581.0,11,Autumn
320582.0,122,Autumn
320583.0,9,Autumn
320585.0,8,Autumn
320602.0,1,Autumn
320611.0,1,Autumn
320612.0,5,Autumn
320621.0,5,Autumn
320623.0,24,Autumn
320681.0,8,Autumn
320682.0,8,Autumn
320684.0,7,Autumn
320703.0,31,Autumn
320706.0,61,Autumn
320707.0,7,Autumn
320722.0,108,Autumn
320723.0,64,Autumn
320724.0,18,Autumn
320802.0,3,Autumn
320803.0,66,Autumn
320804.0,21,Autumn
320811.0,17,Autumn
320826.0,28,Autumn
320829.0,98,Autumn
320830.0,45,Autumn
320831.0,126,Autumn
320902.0,14,Autumn
320903.0,74,Autumn
320904.0,54,Autumn
320921.0,260,Autumn
320922.0,54,Autumn
320923.0,18,Autumn
320924.0,74,Autumn
320925.0,52,Autumn
320981.0,29,Autumn
321002.0,2,Autumn
321003.0,4,Autumn
321012.0,10,Autumn
321023.0,52,Autumn
321081.0,9,Autumn
321084.0,29,Autumn
321102.0,5,Autumn
321112.0,27,Autumn
321181.0,11,Autumn
321182.0,1,Autumn
321183.0,20,Autumn
321202.0,1,Autumn
321204.0,18,Autumn
321281.0,238,Autumn
321282.0,23,Autumn
321283.0,13,Autumn
321302.0,42,Autumn
321311.0,82,Autumn
321322.0,35,Autumn
321323.0,10,Autumn
321324.0,134,Autumn
330104.0,4,Autumn
330105.0,1,Autumn
330109.0,42,Autumn
330110.0,16,Autumn
330111.0,25,Autumn
330122.0,27,Autumn
330127.0,39,Autumn
330182.0,16,Autumn
330185.0,104,Autumn
330205.0,8,Autumn
330206.0,18,Autumn
330211.0,7,Autumn
330212.0,22,Autumn
330225.0,8,Autumn
330226.0,32,Autumn
330281.0,30,Autumn
330282.0,17,Autumn
330283.0,23,Autumn
330302.0,2,Autumn
330303.0,4,Autumn
330304.0,9,Autumn
330324.0,21,Autumn
330326.0,30,Autumn
330327.0,36,Autumn
330328.0,11,Autumn
330329.0,10,Autumn
330381.0,27,Autumn
330382.0,6,Autumn
330402.0,6,Autumn
330411.0,19,Autumn
330421.0,6,Autumn
330424.0,4,Autumn
330481.0,15,Autumn
330482.0,7,Autumn
330483.0,5,Autumn
330502.0,28,Autumn
330503.0,7,Autumn
330521.0,18,Autumn
330522.0,42,Autumn
330523.0,31,Autumn
330602.0,2,Autumn
330603.0,12,Autumn
330604.0,36,Autumn
330624.0,16,Autumn
330681.0,21,Autumn
330683.0,24,Autumn
330702.0,16,Autumn
330703.0,14,Autumn
330723.0,48,Autumn
330726.0,20,Autumn
330727.0,6,Autumn
330781.0,15,Autumn
330782.0,15,Autumn
330783.0,17,Autumn
330784.0,10,Autumn
330802.0,135,Autumn
330803.0,25,Autumn
330822.0,30,Autumn
330824.0,116,Autumn
330825.0,11,Autumn
330881.0,31,Autumn
330902.0,2,Autumn
330903.0,2,Autumn
331002.0,2,Autumn
331003.0,5,Autumn
331004.0,4,Autumn
331021.0,5,Autumn
331022.0,13,Autumn
331023.0,10,Autumn
331024.0,6,Autumn
331081.0,8,Autumn
331082.0,14,Autumn
331102.0,19,Autumn
331121.0,24,Autumn
331122.0,22,Autumn
331123.0,27,Autumn
331124.0,12,Autumn
331125.0,23,Autumn
331126.0,17,Autumn
331127.0,9,Autumn
331181.0,134,Autumn
340102.0,25,Autumn
340103.0,2,Autumn
340104.0,30,Autumn
340111.0,3,Autumn
340121.0,95,Autumn
340122.0,132,Autumn
340123.0,125,Autumn
340124.0,200,Autumn
340181.0,112,Autumn
340202.0,6,Autumn
340203.0,7,Autumn
340207.0,156,Autumn
340208.0,133,Autumn
340221.0,22,Autumn
340222.0,338,Autumn
340223.0,32,Autumn
340225.0,203,Autumn
340302.0,5,Autumn
340303.0,8,Autumn
340304.0,29,Autumn
340311.0,66,Autumn
340321.0,284,Autumn
340322.0,116,Autumn
340323.0,18,Autumn
340402.0,45,Autumn
340403.0,14,Autumn
340404.0,36,Autumn
340405.0,2,Autumn
