code,year,fire_count
430624.0,2017,13
430624.0,2018,16
430624.0,2019,17
430626.0,2010,123
430626.0,2011,67
430626.0,2012,69
430626.0,2013,128
430626.0,2014,143
430626.0,2015,49
430626.0,2016,40
430626.0,2017,30
430626.0,2018,13
430626.0,2019,21
430681.0,2010,31
430681.0,2011,23
430681.0,2012,28
430681.0,2013,31
430681.0,2014,46
430681.0,2015,8
430681.0,2016,8
430681.0,2017,6
430681.0,2018,21
430681.0,2019,9
430682.0,2010,54
430682.0,2011,26
430682.0,2012,48
430682.0,2013,51
430682.0,2014,113
430682.0,2015,20
430682.0,2016,32
430682.0,2017,25
430682.0,2018,33
430682.0,2019,37
430702.0,2010,3
430702.0,2011,4
430702.0,2012,8
430702.0,2013,3
430702.0,2014,3
430702.0,2015,2
430702.0,2018,1
430703.0,2010,9
430703.0,2011,39
430703.0,2012,9
430703.0,2013,28
430703.0,2014,17
430703.0,2015,19
430703.0,2016,22
430703.0,2017,8
430703.0,2018,15
430703.0,2019,13
430721.0,2010,17
430721.0,2011,16
430721.0,2012,10
430721.0,2013,4
430721.0,2014,29
430721.0,2015,11
430721.0,2016,12
430721.0,2017,14
430721.0,2018,18
430721.0,2019,15
430722.0,2010,19
430722.0,2011,14
430722.0,2012,19
430722.0,2013,20
430722.0,2014,15
430722.0,2015,5
430722.0,2016,16
430722.0,2017,13
430722.0,2018,22
430722.0,2019,8
430723.0,2010,28
430723.0,2011,22
430723.0,2012,18
430723.0,2013,9
430723.0,2014,18
430723.0,2015,19
430723.0,2016,13
430723.0,2017,13
430723.0,2018,45
430723.0,2019,17
430724.0,2010,11
430724.0,2011,14
430724.0,2012,9
430724.0,2013,33
430724.0,2014,14
430724.0,2015,9
430724.0,2016,9
430724.0,2017,7
430724.0,2018,12
430724.0,2019,11
430725.0,2010,78
430725.0,2011,57
430725.0,2012,50
430725.0,2013,183
430725.0,2014,110
430725.0,2015,65
430725.0,2016,45
430725.0,2017,30
430725.0,2018,13
430725.0,2019,5
430726.0,2010,9
430726.0,2011,4
430726.0,2012,6
430726.0,2013,7
430726.0,2014,3
430726.0,2015,2
430726.0,2016,7
430726.0,2017,5
430726.0,2018,7
430726.0,2019,1
430781.0,2010,14
430781.0,2011,14
430781.0,2012,9
430781.0,2013,7
430781.0,2014,7
430781.0,2015,2
430781.0,2016,6
430781.0,2017,3
430781.0,2018,3
430781.0,2019,1
430802.0,2010,25
430802.0,2011,9
430802.0,2012,10
430802.0,2013,23
430802.0,2014,13
430802.0,2015,22
430802.0,2016,27
430802.0,2017,5
430802.0,2018,4
430802.0,2019,9
430811.0,2013,1
430811.0,2014,1
430811.0,2016,1
430811.0,2019,1
430821.0,2010,21
430821.0,2011,10
430821.0,2012,6
430821.0,2013,21
430821.0,2014,14
430821.0,2015,5
430821.0,2016,27
430821.0,2017,1
430821.0,2018,4
430821.0,2019,5
430822.0,2010,21
430822.0,2011,8
430822.0,2012,7
430822.0,2013,13
430822.0,2014,12
430822.0,2015,5
430822.0,2016,5
430822.0,2017,3
430822.0,2018,6
430822.0,2019,6
430902.0,2010,2
430902.0,2011,2
430902.0,2013,5
430902.0,2014,3
430902.0,2017,2
430902.0,2018,2
430902.0,2019,1
430903.0,2010,10
430903.0,2011,17
430903.0,2012,18
430903.0,2013,20
430903.0,2014,35
430903.0,2015,10
430903.0,2016,30
430903.0,2017,14
430903.0,2018,25
430903.0,2019,23
430921.0,2010,18
430921.0,2011,9
430921.0,2012,10
430921.0,2013,24
430921.0,2014,17
430921.0,2015,17
430921.0,2016,6
430921.0,2017,27
430921.0,2018,18
430921.0,2019,7
430922.0,2010,14
430922.0,2011,7
430922.0,2012,15
430922.0,2013,16
430922.0,2014,15
430922.0,2015,3
430922.0,2016,9
430922.0,2017,9
430922.0,2018,3
430922.0,2019,2
430923.0,2010,51
430923.0,2011,35
430923.0,2012,29
430923.0,2013,62
430923.0,2014,58
430923.0,2015,30
430923.0,2016,19
430923.0,2017,10
430923.0,2018,13
430923.0,2019,12
430981.0,2010,62
430981.0,2011,17
430981.0,2012,34
430981.0,2013,25
430981.0,2014,59
430981.0,2015,27
430981.0,2016,23
430981.0,2017,41
430981.0,2018,28
430981.0,2019,9
431002.0,2010,29
431002.0,2011,23
431002.0,2012,13
431002.0,2013,8
431002.0,2014,11
431002.0,2015,2
431002.0,2016,3
431002.0,2017,4
431002.0,2018,3
431003.0,2010,34
431003.0,2011,35
431003.0,2012,7
431003.0,2013,17
431003.0,2014,11
431003.0,2015,5
431003.0,2016,2
431003.0,2017,6
431003.0,2018,4
431003.0,2019,6
431021.0,2010,203
431021.0,2011,138
431021.0,2012,187
431021.0,2013,217
431021.0,2014,215
431021.0,2015,44
431021.0,2016,70
431021.0,2017,129
431021.0,2018,44
431021.0,2019,35
431022.0,2010,41
431022.0,2011,87
431022.0,2012,60
431022.0,2013,46
431022.0,2014,119
431022.0,2015,13
431022.0,2016,30
431022.0,2017,74
431022.0,2018,20
431022.0,2019,18
431023.0,2010,83
431023.0,2011,88
431023.0,2012,78
431023.0,2013,78
431023.0,2014,80
431023.0,2015,16
431023.0,2016,34
431023.0,2017,54
431023.0,2018,32
431023.0,2019,19
431024.0,2010,45
431024.0,2011,28
431024.0,2012,39
431024.0,2013,42
431024.0,2014,63
431024.0,2015,13
431024.0,2016,32
431024.0,2017,38
431024.0,2018,26
431024.0,2019,52
431025.0,2010,99
431025.0,2011,99
431025.0,2012,84
431025.0,2013,76
431025.0,2014,99
431025.0,2015,32
431025.0,2016,34
431025.0,2017,52
431025.0,2018,23
431025.0,2019,14
431026.0,2010,49
431026.0,2011,67
431026.0,2012,65
431026.0,2013,56
431026.0,2014,60
431026.0,2015,21
431026.0,2016,14
431026.0,2017,11
431026.0,2018,9
431026.0,2019,8
431027.0,2010,8
431027.0,2011,13
431027.0,2012,23
431027.0,2013,6
431027.0,2014,12
431027.0,2015,9
431027.0,2016,7
431027.0,2018,15
431027.0,2019,3
431028.0,2010,44
431028.0,2011,50
431028.0,2012,28
431028.0,2013,65
431028.0,2014,74
431028.0,2015,17
431028.0,2016,23
431028.0,2017,16
431028.0,2018,9
431028.0,2019,16
431081.0,2010,119
431081.0,2011,89
431081.0,2012,66
431081.0,2013,78
431081.0,2014,39
431081.0,2015,13
431081.0,2016,5
431081.0,2017,5
431081.0,2018,4
431081.0,2019,4
431102.0,2010,59
431102.0,2011,57
431102.0,2012,83
431102.0,2013,68
431102.0,2014,81
431102.0,2015,20
431102.0,2016,82
431102.0,2017,74
431102.0,2018,36
431102.0,2019,52
431103.0,2010,25
431103.0,2011,21
431103.0,2012,50
431103.0,2013,31
431103.0,2014,50
431103.0,2015,8
431103.0,2016,28
431103.0,2017,51
431103.0,2018,17
431103.0,2019,36
431121.0,2010,83
431121.0,2011,81
431121.0,2012,100
431121.0,2013,160
431121.0,2014,134
431121.0,2015,40
431121.0,2016,39
431121.0,2017,61
431121.0,2018,38
431121.0,2019,44
431122.0,2010,29
431122.0,2011,28
431122.0,2012,54
431122.0,2013,64
431122.0,2014,58
431122.0,2015,20
431122.0,2016,28
431122.0,2017,62
431122.0,2018,24
431122.0,2019,34
431123.0,2010,99
431123.0,2011,134
431123.0,2012,77
431123.0,2013,321
431123.0,2014,103
431123.0,2015,42
431123.0,2016,16
431123.0,2017,31
431123.0,2018,17
431123.0,2019,17
431124.0,2010,87
431124.0,2011,89
431124.0,2012,81
431124.0,2013,121
431124.0,2014,150
431124.0,2015,56
431124.0,2016,67
431124.0,2017,94
431124.0,2018,42
431124.0,2019,65
431125.0,2010,77
431125.0,2011,62
431125.0,2012,41
431125.0,2013,50
431125.0,2014,59
431125.0,2015,28
431125.0,2016,19
431125.0,2017,38
431125.0,2018,15
431125.0,2019,28
431126.0,2010,76
431126.0,2011,96
431126.0,2012,133
431126.0,2013,129
431126.0,2014,200
431126.0,2015,67
431126.0,2016,83
431126.0,2017,176
431126.0,2018,63
431126.0,2019,87
431127.0,2010,109
431127.0,2011,111
431127.0,2012,96
431127.0,2013,120
431127.0,2014,145
431127.0,2015,70
431127.0,2016,31
431127.0,2017,47
431127.0,2018,27
431127.0,2019,25
431128.0,2010,47
431128.0,2011,33
431128.0,2012,93
431128.0,2013,113
431128.0,2014,92
431128.0,2015,37
431128.0,2016,41
431128.0,2017,71
431128.0,2018,32
431128.0,2019,61
431129.0,2010,230
431129.0,2011,195
431129.0,2012,139
431129.0,2013,262
431129.0,2014,201
431129.0,2015,94
431129.0,2016,83
431129.0,2017,104
431129.0,2018,38
431129.0,2019,54
431202.0,2010,33
431202.0,2011,22
431202.0,2012,3
431202.0,2013,49
431202.0,2014,12
431202.0,2015,10
431202.0,2016,4
431202.0,2017,8
431202.0,2019,3
431221.0,2010,47
431221.0,2011,22
431221.0,2012,16
431221.0,2013,15
431221.0,2014,14
431221.0,2015,10
431221.0,2016,4
431221.0,2017,6
431221.0,2018,10
431221.0,2019,12
431222.0,2010,192
431222.0,2011,159
431222.0,2012,163
431222.0,2013,379
431222.0,2014,166
431222.0,2015,77
431222.0,2016,40
431222.0,2017,31
431222.0,2018,14
431222.0,2019,10
431223.0,2010,28
431223.0,2011,45
431223.0,2012,19
431223.0,2013,46
431223.0,2014,27
431223.0,2015,12
431223.0,2016,6
431223.0,2017,15
431223.0,2018,7
431223.0,2019,5
431224.0,2010,72
431224.0,2011,94
431224.0,2012,57
431224.0,2013,39
431224.0,2014,29
431224.0,2015,11
431224.0,2016,17
431224.0,2017,17
431224.0,2018,14
431224.0,2019,15
431225.0,2010,74
431225.0,2011,33
431225.0,2012,22
431225.0,2013,75
431225.0,2014,34
431225.0,2015,7
431225.0,2016,8
431225.0,2017,11
431225.0,2019,6
431226.0,2010,21
431226.0,2011,21
431226.0,2012,7
431226.0,2013,71
431226.0,2014,20
431226.0,2015,20
431226.0,2016,6
431226.0,2017,5
431226.0,2018,10
431226.0,2019,4
431227.0,2010,23
431227.0,2011,10
431227.0,2012,20
431227.0,2013,21
431227.0,2014,12
431227.0,2015,6
431227.0,2016,15
431227.0,2017,5
431227.0,2018,5
431228.0,2010,69
431228.0,2011,34
431228.0,2012,14
431228.0,2013,76
431228.0,2014,23
431228.0,2015,8
431228.0,2016,18
431228.0,2017,1
431228.0,2019,7
431229.0,2010,130
431229.0,2011,34
431229.0,2012,34
431229.0,2013,86
431229.0,2014,46
431229.0,2015,19
431229.0,2016,19
431229.0,2017,9
431229.0,2018,14
431229.0,2019,3
431230.0,2010,100
431230.0,2011,34
431230.0,2012,20
431230.0,2013,64
431230.0,2014,57
431230.0,2015,4
431230.0,2016,29
431230.0,2017,8
431230.0,2018,4
431230.0,2019,6
431281.0,2010,70
431281.0,2011,43
431281.0,2012,33
431281.0,2013,65
431281.0,2014,25
431281.0,2015,6
431281.0,2016,16
431281.0,2017,10
431281.0,2018,7
431281.0,2019,13
431302.0,2010,16
431302.0,2011,28
431302.0,2012,33
431302.0,2013,31
431302.0,2014,25
431302.0,2015,15
431302.0,2016,13
431302.0,2017,14
431302.0,2018,24
431302.0,2019,17
431321.0,2010,13
431321.0,2011,11
431321.0,2012,30
431321.0,2013,10
431321.0,2014,50
431321.0,2015,5
431321.0,2016,30
431321.0,2017,7
431321.0,2018,9
431321.0,2019,9
431322.0,2010,44
431322.0,2011,38
431322.0,2012,39
431322.0,2013,57
431322.0,2014,52
431322.0,2015,13
431322.0,2016,37
431322.0,2017,32
431322.0,2018,29
431322.0,2019,25
431381.0,2010,45
431381.0,2011,54
431381.0,2012,50
431381.0,2013,66
431381.0,2014,61
431381.0,2015,34
431381.0,2016,49
431381.0,2017,36
431381.0,2018,45
431381.0,2019,29
431382.0,2010,65
431382.0,2011,53
431382.0,2012,79
431382.0,2013,74
431382.0,2014,99
431382.0,2015,19
431382.0,2016,72
431382.0,2017,51
431382.0,2018,28
431382.0,2019,44
433101.0,2010,8
433101.0,2011,4
433101.0,2012,11
433101.0,2013,3
433101.0,2014,2
433101.0,2015,2
433101.0,2016,4
433101.0,2017,5
433101.0,2018,5
433101.0,2019,6
433122.0,2010,12
433122.0,2011,10
433122.0,2012,24
433122.0,2013,27
433122.0,2014,17
433122.0,2015,2
433122.0,2016,13
433122.0,2017,6
433122.0,2018,7
433122.0,2019,4
433123.0,2010,8
433123.0,2011,8
433123.0,2012,14
433123.0,2013,21
433123.0,2014,19
433123.0,2015,1
433123.0,2016,7
433123.0,2017,7
433123.0,2018,13
433123.0,2019,11
433124.0,2010,3
433124.0,2011,5
433124.0,2012,9
433124.0,2013,6
433124.0,2014,2
433124.0,2015,1
433124.0,2016,1
433124.0,2017,3
433124.0,2019,1
433125.0,2010,8
433125.0,2011,2
433125.0,2012,10
433125.0,2013,9
433125.0,2014,1
433125.0,2015,1
433125.0,2016,1
433125.0,2017,2
433125.0,2018,3
433125.0,2019,3
433126.0,2010,5
433126.0,2011,6
433126.0,2012,2
433126.0,2013,16
433126.0,2014,1
433126.0,2015,3
433126.0,2016,4
433126.0,2017,19
433126.0,2018,5
433126.0,2019,2
433127.0,2010,21
433127.0,2011,16
433127.0,2012,20
433127.0,2013,25
433127.0,2014,17
433127.0,2015,2
433127.0,2016,23
433127.0,2017,8
433127.0,2018,18
433127.0,2019,4
433130.0,2010,11
433130.0,2011,15
433130.0,2012,14
433130.0,2013,33
433130.0,2014,10
433130.0,2015,11
433130.0,2016,11
433130.0,2017,3
433130.0,2018,6
433130.0,2019,14
440103.0,2010,1
440103.0,2017,1
440103.0,2018,1
440105.0,2010,4
440105.0,2011,3
440105.0,2012,3
440105.0,2013,5
440105.0,2014,8
440105.0,2015,9
440105.0,2016,5
440105.0,2017,4
440105.0,2018,3
440105.0,2019,1
440106.0,2011,1
440106.0,2012,1
440106.0,2014,1
440106.0,2015,1
440106.0,2018,2
440111.0,2010,7
440111.0,2011,12
440111.0,2012,11
440111.0,2013,7
440111.0,2014,5
440111.0,2015,6
440111.0,2016,12
440111.0,2017,11
440111.0,2018,12
440111.0,2019,33
440112.0,2010,6
440112.0,2011,14
440112.0,2012,3
440112.0,2013,4
440112.0,2014,9
440112.0,2015,6
440112.0,2016,7
440112.0,2017,5
440112.0,2018,11
440112.0,2019,14
440113.0,2010,4
440113.0,2011,2
440113.0,2012,2
440113.0,2013,3
440113.0,2014,4
440113.0,2015,1
440113.0,2016,2
440113.0,2017,2
440113.0,2018,5
440113.0,2019,2
440114.0,2010,19
440114.0,2011,20
440114.0,2012,19
440114.0,2013,11
440114.0,2014,12
440114.0,2015,17
440114.0,2016,4
440114.0,2017,5
440114.0,2018,10
440114.0,2019,5
440115.0,2010,16
440115.0,2011,18
440115.0,2012,13
440115.0,2013,16
440115.0,2014,9
440115.0,2015,8
440115.0,2016,11
440115.0,2017,6
440115.0,2018,11
440115.0,2019,8
440117.0,2010,17
440117.0,2011,28
440117.0,2012,29
440117.0,2013,20
440117.0,2014,27
440117.0,2015,39
440117.0,2016,16
440117.0,2017,15
440117.0,2018,12
440117.0,2019,17
440118.0,2010,16
440118.0,2011,29
440118.0,2012,12
440118.0,2013,7
440118.0,2014,17
440118.0,2015,3
440118.0,2016,7
440118.0,2017,10
440118.0,2018,7
440118.0,2019,3
440203.0,2010,29
440203.0,2011,58
440203.0,2012,29
440203.0,2013,52
440203.0,2014,78
440203.0,2015,43
440203.0,2016,31
440203.0,2017,31
440203.0,2018,17
440203.0,2019,4
440204.0,2010,20
440204.0,2011,38
440204.0,2012,35
440204.0,2013,38
440204.0,2014,54
440204.0,2015,18
440204.0,2016,11
440204.0,2017,33
440204.0,2018,14
440204.0,2019,3
440205.0,2010,51
440205.0,2011,108
440205.0,2012,95
440205.0,2013,119
440205.0,2014,128
440205.0,2015,85
440205.0,2016,49
440205.0,2017,39
440205.0,2018,35
440205.0,2019,25
440222.0,2010,114
440222.0,2011,154
440222.0,2012,125
440222.0,2013,196
440222.0,2014,150
440222.0,2015,98
440222.0,2016,109
440222.0,2017,73
440222.0,2018,32
440222.0,2019,17
440224.0,2010,129
440224.0,2011,175
440224.0,2012,63
440224.0,2013,134
440224.0,2014,138
440224.0,2015,58
440224.0,2016,45
440224.0,2017,48
440224.0,2018,15
440224.0,2019,13
440229.0,2010,84
440229.0,2011,176
440229.0,2012,105
440229.0,2013,194
440229.0,2014,271
440229.0,2015,138
440229.0,2016,110
440229.0,2017,116
440229.0,2018,76
440229.0,2019,14
440232.0,2010,71
440232.0,2011,96
440232.0,2012,58
440232.0,2013,107
440232.0,2014,133
440232.0,2015,47
440232.0,2016,104
440232.0,2017,83
440232.0,2018,33
440232.0,2019,11
440233.0,2010,45
440233.0,2011,122
440233.0,2012,36
440233.0,2013,92
440233.0,2014,131
440233.0,2015,99
440233.0,2016,51
440233.0,2017,82
440233.0,2018,37
440233.0,2019,14
440281.0,2010,97
440281.0,2011,95
440281.0,2012,95
440281.0,2013,125
440281.0,2014,178
440281.0,2015,78
440281.0,2016,84
440281.0,2017,131
440281.0,2018,45
440281.0,2019,10
440282.0,2010,64
440282.0,2011,73
440282.0,2012,77
440282.0,2013,74
440282.0,2014,122
440282.0,2015,86
440282.0,2016,59
440282.0,2017,79
440282.0,2018,51
440282.0,2019,39
440303.0,2017,3
440303.0,2018,2
440303.0,2019,1
440304.0,2010,1
440304.0,2011,1
440304.0,2012,1
440305.0,2014,1
440305.0,2016,1
440305.0,2017,1
440306.0,2010,12
440306.0,2011,1
440306.0,2012,3
440306.0,2013,4
440306.0,2014,7
440306.0,2015,3
440306.0,2016,1
440306.0,2017,1
440306.0,2018,1
440307.0,2010,22
440307.0,2011,27
440307.0,2012,15
440307.0,2013,23
440307.0,2014,18
440307.0,2015,18
440307.0,2016,13
440307.0,2017,18
440307.0,2018,9
440307.0,2019,11
440308.0,2010,2
440308.0,2011,3
440308.0,2012,3
440308.0,2013,3
440308.0,2014,2
440308.0,2015,1
440308.0,2016,3
440308.0,2018,1
440308.0,2019,2
440402.0,2010,1
440402.0,2011,1
440402.0,2012,1
440402.0,2013,3
440402.0,2016,1
440402.0,2017,2
440402.0,2018,2
440402.0,2019,1
440403.0,2010,3
440403.0,2011,1
440403.0,2012,2
440403.0,2013,4
440403.0,2014,5
440403.0,2015,5
440403.0,2016,10
440403.0,2017,5
440403.0,2018,7
440403.0,2019,12
440404.0,2010,2
440404.0,2011,1
440404.0,2013,3
440404.0,2014,1
440404.0,2015,3
440404.0,2016,2
440404.0,2017,1
440404.0,2019,1
440507.0,2012,2
440511.0,2011,5
440511.0,2013,3
440511.0,2014,2
440511.0,2016,4
440511.0,2017,3
440511.0,2018,3
440511.0,2019,8
440512.0,2011,9
440512.0,2013,1
440512.0,2014,1
440512.0,2015,4
440512.0,2017,11
440512.0,2019,2
440513.0,2010,12
440513.0,2011,55
440513.0,2012,8
440513.0,2013,31
440513.0,2014,25
440513.0,2015,22
440513.0,2016,7
440513.0,2017,56
440513.0,2018,3
440513.0,2019,8
440514.0,2010,4
440514.0,2011,23
440514.0,2012,12
440514.0,2013,20
440514.0,2014,9
440514.0,2015,19
440514.0,2016,6
440514.0,2017,19
440514.0,2018,21
440514.0,2019,8
440515.0,2011,10
440515.0,2012,1
440515.0,2013,1
440515.0,2014,5
440515.0,2015,8
440515.0,2017,1
440515.0,2018,1
440515.0,2019,1
440523.0,2013,1
440523.0,2014,1
440604.0,2010,3
440604.0,2011,1
440604.0,2015,1
440604.0,2016,1
440604.0,2018,1
440605.0,2010,49
440605.0,2011,44
440605.0,2012,47
440605.0,2013,51
440605.0,2014,52
440605.0,2015,62
440605.0,2016,68
440605.0,2017,34
440605.0,2018,40
440605.0,2019,50
440606.0,2010,57
440606.0,2011,70
440606.0,2012,62
440606.0,2013,56
440606.0,2014,48
440606.0,2015,43
440606.0,2016,42
440606.0,2017,31
440606.0,2018,42
440606.0,2019,32
440607.0,2010,20
440607.0,2011,32
440607.0,2012,22
440607.0,2013,29
440607.0,2014,58
440607.0,2015,37
440607.0,2016,48
440607.0,2017,48
440607.0,2018,60
440607.0,2019,81
440608.0,2010,27
440608.0,2011,27
440608.0,2012,32
440608.0,2013,30
440608.0,2014,42
440608.0,2015,44
440608.0,2016,36
440608.0,2017,38
440608.0,2018,38
440608.0,2019,71
440703.0,2010,8
440703.0,2011,6
440703.0,2012,2
440703.0,2013,9
440703.0,2014,9
440703.0,2015,12
440703.0,2016,8
440703.0,2017,6
440703.0,2018,10
440703.0,2019,7
440704.0,2010,1
440704.0,2013,1
440704.0,2014,1
440704.0,2015,1
440704.0,2016,1
440704.0,2017,1
440704.0,2018,2
440704.0,2019,1
440705.0,2010,24
440705.0,2011,54
440705.0,2012,19
440705.0,2013,37
440705.0,2014,31
440705.0,2015,23
440705.0,2016,22
440705.0,2017,25
440705.0,2018,24
440705.0,2019,17
440781.0,2010,50
440781.0,2011,72
440781.0,2012,49
440781.0,2013,59
440781.0,2014,95
440781.0,2015,53
440781.0,2016,46
440781.0,2017,51
440781.0,2018,37
440781.0,2019,17
440783.0,2010,40
440783.0,2011,50
440783.0,2012,36
440783.0,2013,45
440783.0,2014,61
440783.0,2015,61
440783.0,2016,35
440783.0,2017,48
440783.0,2018,23
440783.0,2019,31
440784.0,2010,17
440784.0,2011,39
440784.0,2012,23
440784.0,2013,34
440784.0,2014,38
440784.0,2015,20
440784.0,2016,13
440784.0,2017,23
440784.0,2018,22
440784.0,2019,19
440785.0,2010,17
440785.0,2011,53
440785.0,2012,15
440785.0,2013,50
440785.0,2014,63
440785.0,2015,55
440785.0,2016,18
440785.0,2017,15
440785.0,2018,5
440785.0,2019,3
440802.0,2014,2
440802.0,2019,1
440803.0,2011,1
440803.0,2013,1
440803.0,2014,1
440803.0,2015,1
440803.0,2016,1
440803.0,2018,2
440804.0,2010,7
440804.0,2011,9
440804.0,2012,1
440804.0,2013,1
440804.0,2014,1
440804.0,2015,2
440804.0,2016,4
440804.0,2017,2
440804.0,2018,4
440804.0,2019,9
440811.0,2010,6
440811.0,2011,19
440811.0,2012,10
440811.0,2013,6
440811.0,2014,10
440811.0,2015,7
440811.0,2016,12
440811.0,2017,14
440811.0,2018,15
440811.0,2019,22
440823.0,2010,38
440823.0,2011,18
440823.0,2012,9
440823.0,2013,29
440823.0,2014,33
440823.0,2015,28
440823.0,2016,20
440823.0,2017,17
440823.0,2018,39
440823.0,2019,39
440825.0,2010,15
440825.0,2011,6
440825.0,2012,4
440825.0,2013,10
440825.0,2014,6
440825.0,2015,14
440825.0,2016,15
440825.0,2017,11
440825.0,2018,13
440825.0,2019,29
440881.0,2010,94
440881.0,2011,83
440881.0,2012,22
440881.0,2013,52
440881.0,2014,59
440881.0,2015,51
440881.0,2016,40
440881.0,2017,48
440881.0,2018,103
440881.0,2019,109
440882.0,2010,103
440882.0,2011,60
440882.0,2012,52
440882.0,2013,61
440882.0,2014,51
440882.0,2015,92
440882.0,2016,28
440882.0,2017,33
440882.0,2018,97
440882.0,2019,67
440883.0,2010,7
440883.0,2011,4
440883.0,2012,3
440883.0,2013,15
440883.0,2014,18
440883.0,2015,9
440883.0,2016,9
440883.0,2017,15
440883.0,2018,16
440883.0,2019,32
440902.0,2010,4
440902.0,2011,7
440902.0,2012,5
440902.0,2013,2
440902.0,2014,6
440902.0,2015,5
440902.0,2016,5
440902.0,2017,12
440902.0,2018,8
440902.0,2019,15
440904.0,2010,8
440904.0,2011,18
440904.0,2012,6
440904.0,2013,23
440904.0,2014,27
440904.0,2015,18
440904.0,2016,7
440904.0,2017,19
440904.0,2018,22
440904.0,2019,37
440981.0,2010,69
440981.0,2011,93
440981.0,2012,30
440981.0,2013,79
440981.0,2014,90
440981.0,2015,62
440981.0,2016,39
440981.0,2017,51
440981.0,2018,52
440981.0,2019,32
440982.0,2010,138
440982.0,2011,164
440982.0,2012,51
440982.0,2013,126
440982.0,2014,127
440982.0,2015,75
440982.0,2016,51
440982.0,2017,98
440982.0,2018,104
440982.0,2019,126
440983.0,2010,65
440983.0,2011,110
440983.0,2012,19
440983.0,2013,104
440983.0,2014,153
440983.0,2015,81
440983.0,2016,49
440983.0,2017,45
440983.0,2018,41
440983.0,2019,73
441202.0,2010,1
441202.0,2012,1
441202.0,2013,3
441202.0,2014,2
441202.0,2015,2
441202.0,2016,3
441202.0,2017,6
441202.0,2018,1
441202.0,2019,6
441203.0,2010,38
441203.0,2011,39
441203.0,2012,28
441203.0,2013,30
441203.0,2014,29
441203.0,2015,14
441203.0,2016,23
441203.0,2017,11
441203.0,2018,9
441203.0,2019,10
441204.0,2010,55
441204.0,2011,79
441204.0,2012,39
441204.0,2013,27
441204.0,2014,53
441204.0,2015,77
441204.0,2016,40
441204.0,2017,32
441204.0,2018,32
441204.0,2019,30
441223.0,2010,15
441223.0,2011,22
441223.0,2012,17
441223.0,2013,29
441223.0,2014,24
441223.0,2015,35
441223.0,2016,20
441223.0,2017,30
441223.0,2018,18
441223.0,2019,6
441224.0,2010,128
441224.0,2011,258
441224.0,2012,172
441224.0,2013,285
441224.0,2014,336
441224.0,2015,220
441224.0,2016,135
441224.0,2017,177
441224.0,2018,73
441224.0,2019,60
441225.0,2010,38
441225.0,2011,72
441225.0,2012,61
441225.0,2013,87
441225.0,2014,112
441225.0,2015,146
441225.0,2016,118
441225.0,2017,104
441225.0,2018,70
441225.0,2019,50
441226.0,2010,38
441226.0,2011,63
441226.0,2012,29
441226.0,2013,41
441226.0,2014,50
441226.0,2015,58
441226.0,2016,36
441226.0,2017,22
441226.0,2018,31
441226.0,2019,14
441284.0,2010,40
441284.0,2011,40
441284.0,2012,42
441284.0,2013,36
441284.0,2014,64
441284.0,2015,61
441284.0,2016,66
441284.0,2017,80
441284.0,2018,68
441284.0,2019,70
441302.0,2010,18
441302.0,2011,56
441302.0,2012,22
441302.0,2013,24
441302.0,2014,43
441302.0,2015,47
441302.0,2016,12
441302.0,2017,21
441302.0,2018,14
441302.0,2019,11
441303.0,2010,16
441303.0,2011,34
441303.0,2012,28
441303.0,2013,26
441303.0,2014,33
441303.0,2015,37
441303.0,2016,26
441303.0,2017,33
441303.0,2018,47
441303.0,2019,33
441322.0,2010,123
441322.0,2011,140
441322.0,2012,68
441322.0,2013,34
441322.0,2014,65
441322.0,2015,58
441322.0,2016,33
441322.0,2017,35
441322.0,2018,37
441322.0,2019,33
441323.0,2010,71
441323.0,2011,158
441323.0,2012,69
441323.0,2013,93
441323.0,2014,98
441323.0,2015,107
441323.0,2016,31
441323.0,2017,31
441323.0,2018,29
441323.0,2019,7
441324.0,2010,18
441324.0,2011,72
441324.0,2012,30
441324.0,2013,84
441324.0,2014,105
441324.0,2015,72
441324.0,2016,21
441324.0,2017,36
441324.0,2018,19
441324.0,2019,12
441402.0,2010,12
441402.0,2011,29
441402.0,2012,6
441402.0,2013,7
441402.0,2014,3
441402.0,2015,6
441402.0,2016,2
441402.0,2017,3
441402.0,2018,2
441402.0,2019,5
441403.0,2010,16
441403.0,2011,79
441403.0,2012,13
441403.0,2013,14
441403.0,2014,35
441403.0,2015,31
441403.0,2016,7
441403.0,2017,6
441403.0,2018,13
441403.0,2019,9
441422.0,2010,32
441422.0,2011,100
441422.0,2012,34
441422.0,2013,40
441422.0,2014,52
441422.0,2015,61
441422.0,2016,47
441422.0,2017,51
441422.0,2018,25
441422.0,2019,15
441423.0,2010,61
441423.0,2011,216
441423.0,2012,32
441423.0,2013,79
441423.0,2014,111
441423.0,2015,131
441423.0,2016,42
441423.0,2017,32
441423.0,2018,35
441423.0,2019,15
441424.0,2010,55
441424.0,2011,357
441424.0,2012,60
441424.0,2013,122
441424.0,2014,137
441424.0,2015,309
441424.0,2016,43
441424.0,2017,53
441424.0,2018,48
441424.0,2019,35
441426.0,2010,21
441426.0,2011,14
441426.0,2012,9
441426.0,2013,10
441426.0,2014,16
441426.0,2015,13
441426.0,2016,11
441426.0,2017,16
441426.0,2018,12
441426.0,2019,19
