date,pm25_mean,pm25_max,pm25_std,pm25_count,fire_count,brightness_mean,brightness_max,confidence_mean
2016-03-29,37.19802951511905,106.53345809095474,12.465252435602746,8982,1444,312.1727146814405,370.2,58.40027700831025
2016-03-31,52.822959319301575,147.0044276376671,17.138912935211597,8982,2187,311.8092821216278,384.2,60.03932327389118
2016-04-05,20.135950435361362,60.73223579659442,6.678697333338307,8982,476,311.91365546218486,366.1,54.80882352941177
2016-04-06,27.925083367912244,87.85986915756975,12.37234131509332,8982,552,310.90380434782605,339.6,57.08876811594203
2016-04-07,22.18243415701201,59.910675037227456,8.143156655490639,8982,383,308.8759791122715,365.9,54.994778067885115
2016-04-11,29.68195771641146,83.32410616515439,14.110490654104641,8982,485,312.1546391752577,356.9,56.457731958762885
2016-04-14,40.85922764904182,90.00043404286079,14.740206699369617,8982,593,314.9865092748735,375.1,59.09106239460371
2016-04-19,21.44502887002005,53.50883806257838,5.75778199054715,8982,431,318.2129930394431,374.9,64.6798143851508
2016-08-29,11.352475831504915,26.171564346301786,2.965789575145654,8982,419,314.26801909307875,385.0,62.48687350835322
2016-10-14,46.67905214908853,154.140651703202,25.88583913095261,8982,494,306.65060728744936,363.2,51.7914979757085
2016-10-27,31.42392142257844,144.95701561652078,17.35918796933856,8982,525,312.3542857142857,455.6,56.500952380952384
2016-10-28,31.59219714099756,119.17524532464272,18.675405290455632,8982,746,308.36233243967826,366.2,54.09517426273459
2016-10-29,26.014583564983866,108.65484376187834,14.885330432002636,8982,374,308.3157754010695,357.4,52.05614973262032
2016-10-30,34.80037682057079,144.31811497532465,23.666905376446053,8982,479,308.79853862212946,349.4,52.511482254697285
2016-11-01,36.96603878627625,171.38530367160183,22.96493479709848,8982,890,309.1841573033708,378.5,55.95280898876405
2016-11-02,40.76133555817345,223.89256952099583,31.315503177125017,8982,424,307.28018867924527,343.9,50.48349056603774
2016-11-03,46.316461326004934,198.678920713438,33.310013583641016,8982,702,309.21737891737894,351.6,53.93589743589744
2016-11-06,52.90356913536229,222.33721278620547,31.453753924275084,8982,336,310.80863095238095,369.1,55.80654761904762
2017-03-11,64.67342693754253,198.63014350040623,31.002574805771793,0,375,307.616,344.0,51.768
2017-03-14,64.67342693754253,198.63014350040623,31.002574805771793,0,715,307.1630769230769,362.0,53.57482517482517
2017-03-16,64.67342693754253,198.63014350040623,31.002574805771793,0,717,308.37475592747563,354.2,54.65550906555091
2017-03-18,64.67342693754253,198.63014350040623,31.002574805771793,0,420,307.2347619047619,345.4,52.99047619047619
2017-03-19,64.67342693754253,198.63014350040623,31.002574805771793,0,510,308.46411764705886,350.1,53.37450980392157
2017-03-21,64.67342693754253,198.63014350040623,31.002574805771793,0,625,307.90576,383.2,53.7488
2017-03-23,64.67342693754253,198.63014350040623,31.002574805771793,0,516,309.8282945736434,409.5,54.43023255813954
2017-03-25,64.67342693754253,198.63014350040623,31.002574805771793,0,889,309.5204724409449,370.3,55.128233970753655
2017-03-26,64.67342693754253,198.63014350040623,31.002574805771793,0,362,310.775138121547,399.8,52.51381215469613
2017-03-27,64.67342693754253,198.63014350040623,31.002574805771793,0,489,309.3795501022495,356.8,54.740286298568506
2017-03-28,64.67342693754253,198.63014350040623,31.002574805771793,0,1109,311.24950405770966,359.9,56.85752930568079
2017-03-29,64.67342693754253,198.63014350040623,31.002574805771793,0,358,309.62374301675976,351.4,54.87709497206704
2017-03-30,64.67342693754253,198.63014350040623,31.002574805771793,0,1332,311.8265015015015,398.4,57.82132132132132
2017-03-31,64.67342693754253,198.63014350040623,31.002574805771793,0,720,308.7861111111111,364.2,53.24722222222222
2017-04-01,64.67342693754253,198.63014350040623,31.002574805771793,0,2389,310.504018417748,374.3,58.34365843449142
2017-04-02,64.67342693754253,198.63014350040623,31.002574805771793,0,1606,312.4464508094645,388.0,58.06288916562889
2017-04-03,64.67342693754253,198.63014350040623,31.002574805771793,0,2206,313.0256119673617,406.5,59.48776065276519
2017-04-04,64.67342693754253,198.63014350040623,31.002574805771793,0,1493,315.1176825184193,360.1,60.37374413931681
2017-04-05,64.67342693754253,198.63014350040623,31.002574805771793,0,1593,313.2416195856874,414.7,61.48210922787194
2017-04-06,64.67342693754253,198.63014350040623,31.002574805771793,0,595,312.4731092436975,366.1,60.54621848739496
2017-04-07,64.67342693754253,198.63014350040623,31.002574805771793,0,293,310.8296928327645,367.0,58.85324232081911
2017-04-08,64.67342693754253,198.63014350040623,31.002574805771793,0,579,312.272884283247,371.3,59.46632124352332
2017-04-09,64.67342693754253,198.63014350040623,31.002574805771793,0,1036,310.8407335907336,377.0,58.061776061776065
2017-04-10,64.67342693754253,198.63014350040623,31.002574805771793,0,782,311.8228900255755,374.2,59.78132992327366
2017-04-11,64.67342693754253,198.63014350040623,31.002574805771793,0,425,309.848,359.1,56.04470588235294
2017-04-12,64.67342693754253,198.63014350040623,31.002574805771793,0,443,311.38781038374714,373.6,57.309255079006775
2017-04-13,64.67342693754253,198.63014350040623,31.002574805771793,0,795,314.56930817610066,390.5,61.4314465408805
2017-04-14,64.67342693754253,198.63014350040623,31.002574805771793,0,1129,313.9544729849424,371.3,59.52524357838795
2017-04-15,64.67342693754253,198.63014350040623,31.002574805771793,0,1839,318.3833605220228,449.6,63.25285481239804
2017-04-16,64.67342693754253,198.63014350040623,31.002574805771793,0,749,311.9747663551402,361.0,58.43391188251001
2017-05-03,64.67342693754253,198.63014350040623,31.002574805771793,0,297,319.4185185185185,391.8,61.56565656565657
2017-10-15,64.67342693754253,198.63014350040623,31.002574805771793,0,317,308.12965299684544,376.7,52.39432176656151
2017-10-16,64.67342693754253,198.63014350040623,31.002574805771793,0,330,307.1251515151515,364.4,49.83030303030303
2017-10-17,64.67342693754253,198.63014350040623,31.002574805771793,0,842,307.3940617577197,339.9,52.6270783847981
2017-10-19,64.67342693754253,198.63014350040623,31.002574805771793,0,855,306.3224561403509,378.1,51.03157894736842
